Conversation/DEBUG_FaceAnimTest/Group00001=Kerrigan /// Kerrigan
Conversation/DEBUG_FaceAnimTest/Group00002=Izsha /// Izsha
Conversation/DEBUG_FaceAnimTest/Group00003=Zagara /// Zagara
Conversation/DEBUG_FaceAnimTest/Group00004=Stukov /// Stukov
Conversation/DEBUG_FaceAnimTest/Group00005=Valerian /// Valerian
Conversation/DEBUG_FaceAnimTest/Group00006=Dehaka /// Dehaka
Conversation/DEBUG_FaceAnimTest/Group00007=Lasarra /// Lasarra
Conversation/DEBUG_FaceAnimTest/Group00008=Kerrigan Infested /// Kerrigan Infested
Conversation/zSMAmbient_EvolutionMaster/Line00059=Organismo Stukov producto de increíble destreza. /// Organism Stukov product of incredible workmanship.
Conversation/zSMAmbient_EvolutionMaster/Line00060=¿Terran con gran conocimiento de manipulación de esencia? Improbable. /// Terrans with strong knowledge of essence manipulation? Implausible.
Conversation/zSMAmbient_EvolutionMaster/Line00061=Espacio un poco más frío que Kaldir. Sin embargo, vacío no conduce calor. Sin humedad. Condiciones diferentes. /// Space slightly colder than Kaldir. However, vacuum does not conduct heat. No moisture. Different conditions.
Conversation/zSMAmbient_EvolutionMaster/Line00062=Colmena principal terran. Notable ausencia de diversidad de esencia. /// Terran main hive. Distinct lack of essence diversity.
Conversation/zSMAmbient_EvolutionMaster/Line00063=Terran demasiado parecidos. Rasgo recesivo sobre rasgo recesivo. Condenados. /// Terrans too similar. Recessive trait upon recessive trait. Doomed.
Conversation/zSMAmbient_EvolutionMaster/Line00064=Otros planetas, mejor esencia que este. /// Other planets, better essence than this one.
Conversation/zSMAmbient_EvolutionMaster/Line00065=Zerg primigenio. Útil contra Destructor psiónico. A pesar de eso, inferior. /// Primal zerg. Useful against Psi Destroyer. Still inferior.
Conversation/zSMAmbient_EvolutionMaster/Line00066=Enjambre no evolucionando aquí. Ausencia de evolución, mortal. /// Swarm not evolving here. Lack of evolution deadly.
Conversation/zSMAmbient_EvolutionMaster/Line00067=Organismo Abathur, parte más útil del Enjambre. /// Organism Abathur most useful part of Swarm.
Conversation/zSMAmbient_EvolutionMaster/Line00068=Se debe solucionar alergia de Zergueznos al jugo de limón. Debilidad en cepa. /// Must solve zergling lemon juice allergy. Weakness in strain.
Conversation/zSMAmbient_EvolutionMaster/Line00069=Mutación completa. /// Mutation complete.
Conversation/zSMAmbient_EvolutionMaster/Line00070=Evolución completa. /// Evolution complete.
Conversation/zSMAmbient_EvolutionMaster/Line00071=Nueva cepa. /// New strain.
Conversation/zSMAmbient_EvolutionMaster/Line00072=Cambio incorporado al Enjambre. /// Change incorporated into Swarm.
Conversation/zSMAmbient_EvolutionMaster02/Group00001=Ssassan's one liners. /// Ssassan's one liners.
Conversation/zSMAmbient_EvolutionMaster02/Group00002=Easter Egg /// Easter Egg
Conversation/zSMAmbient_EvolutionMaster02/Line00001=Primer orden, evolucionar el Enjambre. Mejorar, adaptar. /// First Imperative. Evolve the Swarm. Improve, adapt.
Conversation/zSMAmbient_EvolutionMaster02/Line00002=Segunda orden. Nunca tocar a la Reina de las Cuchillas primigenia. /// Second Imperative. Never touch the Primal Queen of Blades.
Conversation/zSMAmbient_EvolutionMaster02/Line00003=Tercera orden secreta. Aprender a hablar en oraciones completas. /// Secret third imperative. Learn to speak in complete sentences.
Conversation/zSMAmbient_Idles/Comment00001=2 minutes idle: /// 2 minutes idle:
Conversation/zSMAmbient_Idles/Comment00002=4 Minutes idle: /// 4 Minutes idle:
Conversation/zSMAmbient_Idles/Comment00003=6 Minutes idle: /// 6 Minutes idle:
Conversation/zSMAmbient_Idles/Comment00004=8 Minutes idle: /// 8 Minutes idle:
Conversation/zSMAmbient_Idles/Comment00005=12 minutes idle: /// 12 minutes idle:
Conversation/zSMAmbient_Idles/Comment00006=10 Minutes idle: /// 10 Minutes idle:
Conversation/zSMAmbient_Idles/Group00001=Idle lines in SM /// Idle lines in SM
Conversation/zSMAmbient_Idles/Group00002=Izsha /// Izsha
Conversation/zSMAmbient_Idles/Line00001=Nunca conquistaremos a nuestros enemigos si no hacemos nada. /// We will never conquer our enemies by doing nothing.
Conversation/zSMAmbient_Idles/Line00002=Hay enemigos para atacar, planetas para tomar. /// There are enemies to be fought, planets to be taken.
Conversation/zSMAmbient_Idles/Line00003=¿En serio? Tiene un Enjambre terrorífico, un Leviatán gigante y un rencor letal, pero ¿aun así elige no hacer nada? /// Really? You have a terrifying Swarm, a giant leviathan, and a deadly grudge, but you choose to stand around?
Conversation/zSMAmbient_Idles/Line00004=La antigua Reina de las Cuchillas era mucho más activa que usted. /// The old Queen of Blades was much more active than you.
Conversation/zSMAmbient_Idles/Line00005=Creo que me voy a dar un paseo. /// Think I'll go for a walk.
Conversation/zSMAmbient_Idles/Line00006=Tengo entendido que la Mente Suprema era un líder muy activo. Debería intentarlo. /// I have heard that the Overmind was a very active leader. You should try it.
Conversation/zSMAmbient_Kerrigan/Comment00001=Post Zerus02 /// Post Zerus02
Conversation/zSMAmbient_Kerrigan/Comment00002=Pre Zerus02 /// Pre Zerus02
Conversation/zSMAmbient_Kerrigan/Comment00004=Pre zerus02 /// Pre zerus02
Conversation/zSMAmbient_Kerrigan/Comment00005=Post Zerus02 /// Post Zerus02
Conversation/zSMAmbient_Kerrigan/Group00001=Kerrigan Ambients /// Kerrigan Ambients
Conversation/zSMAmbient_Kerrigan/Group00002=Main /// Main
Conversation/zSMAmbient_Kerrigan/Group00003=Char /// Char
Conversation/zSMAmbient_Kerrigan/Group00004=Expedition /// Expedition
Conversation/zSMAmbient_Kerrigan/Group00005=Zerus /// Zerus
Conversation/zSMAmbient_Kerrigan/Group00006=Hybrid /// Hybrid
Conversation/zSMAmbient_Kerrigan/Group00007=Space /// Space
Conversation/zSMAmbient_Kerrigan/Group00008=Korhal /// Korhal
Conversation/zSMAmbient_Kerrigan/Line00001=Ya no hay vuelta atrás. /// There is no turning back now.
Conversation/zSMAmbient_Kerrigan/Line00002=Nadie sale vivo. /// No one gets out alive.
Conversation/zSMAmbient_Kerrigan/Line00003=Me había olvidado de lo caliente que es este lugar. /// I forgot how hot this place is.
Conversation/zSMAmbient_Kerrigan/Line00004=Tengo muchos recuerdos aquí. /// I have history here.
Conversation/zSMAmbient_Kerrigan/Line00005=Carbonis parece hecho a la medida del Enjambre. /// Char seems tailor-made for the Swarm.
Conversation/zSMAmbient_Kerrigan/Line00006=Frío. /// Cold.
Conversation/zSMAmbient_Kerrigan/Line00007=Aun más desolado que Carbonis. /// Even more desolate than Char.
Conversation/zSMAmbient_Kerrigan/Line00008=Al menos una vez me gustaría ir a un lugar lindo. /// Just once, I'd like to go somewhere nice.
Conversation/zSMAmbient_Kerrigan/Line00009=Los zerg y los protoss peleando por un triste pedazo de hielo. /// The zerg and protoss, fighting over a miserable piece of ice.
Conversation/zSMAmbient_Kerrigan/Line00010=Haré lo que tenga que hacer. /// I will do what I have to.
Conversation/zSMAmbient_Kerrigan/Line00011=Arcturus, te llevaste a Jim. Y a cambio te voy a quitar la vida. /// Arcturus, you took Jim. And I'm going to take your life in return.
Conversation/zSMAmbient_Kerrigan/Line00012=Ha llegado el momento. /// The time has come.
Conversation/zSMAmbient_Kerrigan/Line00013=La Reina ha vuelto a Carbonis. /// The Queen has returned to Char.
Conversation/zSMAmbient_Kerrigan/Line00014=Mi Colmena principal. Este es mi lugar. /// My main hive. This is where I belong.
Conversation/zSMAmbient_Kerrigan/Line00015=El Enjambre está creciendo. /// The Swarm is growing.
Conversation/zSMAmbient_Kerrigan/Line00016=El Enjambre prolifera. /// The Swarm thrives.
Conversation/zSMAmbient_Kerrigan/Line00017=Siento un poder... no había sentido nada así antes. /// I feel a power... like nothing I've known before.
Conversation/zSMAmbient_Kerrigan/Line00018=El Enjambre se mueve. /// The Swarm moves.
Conversation/zSMAmbient_Kerrigan/Line00019=Este es mi destino. /// This is my destiny.
Conversation/zSMAmbient_Kerrigan/Line00020=Arcturus, te llevaste a Jim. Y a cambio te voy a quitar la vida. /// Arcturus, you took Jim. And I'm going to take your life in return.
Conversation/zSMAmbient_Kerrigan/Line00021=Mengsk necesita las armas que hay en este laboratorio. Me aseguraré de que no las tenga. /// Mengsk needs the weapons in this lab. I'll make sure he doesn't have them.
Conversation/zSMAmbient_Kerrigan/Line00022=Aguanta, Jim. Te rescataré. /// Hold on, Jim, I will come for you.
Conversation/zSMAmbient_Kerrigan/Line00023=Pensé que te había perdido, Jim. Después, pensé que te había encontrado de nuevo... Y ahora creo que te perdí para siempre. /// I thought I'd lost you, Jim. Then I thought I'd found you again... and now I think you are lost forever.
Conversation/zSMAmbient_Kerrigan/Line00024=Cuando termine aquí, Mengsk tendrá un juguete menos para divertirse. /// When I am done here, Mengsk will have one less toy in his toybox.
Conversation/zSMAmbient_Kerrigan/Line00025=Jim, no puedo creer que estés vivo. Voy a buscarte. /// Jim, I can't believe you're alive. I am coming for you.
Conversation/zSMAmbient_Kerrigan/Line00026=¿Dónde estás Jim? No puedo percibirte... /// Where are you, Jim? I can't sense you out there...
Conversation/zSMAmbient_Kerrigan/Line00027=Oh, Jim. /// Oh, Jim.
Conversation/zSMAmbient_Kerrigan/Line00028=No tengo palabras. /// There are no words.
Conversation/zSMAmbient_Kerrigan/Line00029=Espacio del Dominio. La última vez que estuve aquí fue como conquistadora. Supongo que algunas cosas no cambian nunca. /// Dominion space. Last time I was here, it was as a conqueror. I guess some things never change.
Conversation/zSMAmbient_Kerrigan/Line00030=El Enjambre se está agrupando. /// The Swarm is gathering.
Conversation/zSMAmbient_Kerrigan/Line00031=Todo se reduce a esto. /// It all comes to this.
Conversation/zSMAmbient_Kerrigan/Line00032=¿A dónde vas a escaparte ahora, Arcturus? /// Where will you run to now, Arcturus?
Conversation/zSMAmbient_Kerrigan/Line00033=Cambié al Enjambre para esto. ¿Qué pasará con los zerg cuando termine? /// I have changed the Swarm for this. What happens to the zerg when it's done?
Conversation/zSMAmbient_Kerrigan/Line00034=Todo lo que quería era llegar a este momento. /// Everything has been about this hour.
Conversation/zSMAmbient_Kerrigan/Line00035=Pagaré el precio por las decisiones que he tomado. /// I have made my choices, and I will pay the price for them.
Conversation/zSMAmbient_Kerrigan/Line00036=Aceptaré las consecuencias de mis acciones, cuando llegue el momento. /// I will accept the consequences of my actions, when that day comes.
Conversation/zSMAmbient_Kerrigan/Line00037=Tengo que responder por muchas cosas... cuando Mengsk esté muerto. /// I have much to answer for -- once Mengsk is dead.
Conversation/zSMAmbient_Kerrigan/Line00038=Tengo que responder por muchas cosas... cuando Mengsk esté muerto. /// I have much to answer for -- once Mengsk is dead.
Conversation/zSMAmbient_Kerrigan/Line00039=Pagaré el precio de mis decisiones. Pero no hasta que Mengsk haya muerto. /// I'll pay the price for my choices. But not until Mengsk is dead.
Conversation/zSMAmbient_Kerrigan/Line00040=Pagaré el precio de mis decisiones. Pero no hasta que Mengsk haya muerto. /// I'll pay the price for my choices. But not until Mengsk is dead.
Conversation/zSMAmbient_Kerrigan/Line00041=Voy por ti Narud, y nada me detendrá. /// I'm coming for you Narud, and nothing will stop me.
Conversation/zSMAmbient_Kerrigan/Line00042=Amón vive... /// Amon lives...
Conversation/zSMAmbient_Kerrigan/Line00043=Híbridos protoss y zerg. Qué concepto tan repugnante. /// Protoss and zerg hybrid. What a revolting concept.
Conversation/zSMAmbient_Kerrigan/Line00044=Nadie sale vivo. /// No one gets out alive.
Conversation/zSMAmbient_Kerrigan/Line00045=Los zerg y los protoss peleando por un triste pedazo de hielo. /// The zerg and protoss, fighting over a miserable piece of ice.
Conversation/zSMAmbient_Kerrigan/Line00046=Frío. /// Cold.
Conversation/zSMAmbient_Kerrigan/Line00047=Aun más desolado que Carbonis. /// Even more desolate than Char.
Conversation/zSMAmbient_PrimalZergAdvisor/Group00001=Primal Zerg Advisor Ambients /// Primal Zerg Advisor Ambients
Conversation/zSMAmbient_PrimalZergAdvisor/Group00002=Char /// Char
Conversation/zSMAmbient_PrimalZergAdvisor/Group00003=Expedition /// Expedition
Conversation/zSMAmbient_PrimalZergAdvisor/Group00004=After Space 02 /// After Space 02
Conversation/zSMAmbient_PrimalZergAdvisor/Group00005=All others /// All others
Conversation/zSMAmbient_PrimalZergAdvisor/Group00007=Zerus /// Zerus
Conversation/zSMAmbient_PrimalZergAdvisor/Group00012=Korhal /// Korhal
Conversation/zSMAmbient_PrimalZergAdvisor/Group00014=Hybrid /// Hybrid
Conversation/zSMAmbient_PrimalZergAdvisor/Group00019=Space /// Space
Conversation/zSMAmbient_PrimalZergAdvisor/Line00001=Seguiré a la esencia, hasta que me detenga. /// I will follow, until I do not.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00002=Mi manada cambia. El Enjambre cambia. Es bueno. /// My pack changes. The Swarm changes. It is good.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00003=Estoy contento. /// I am content.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00004=El Ancestral murió como quería: luchando por más. /// The ancient died as he wished. Seeking more.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00005=Este planeta tiene mucha esencia. /// This planet has much essence.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00006=Puedo cambiar con la esencia de este mundo. /// I can change from the essence of this world.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00007=Mi manada evolucionará en este lugar. /// My pack will evolve here.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00008=Los zerg primigenios recolectarán. /// The primal zerg will collect.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00009=Zerus no es tan frío. Me adaptaré. /// Zerus is not this cold. I will adapt.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00010=¿Al Enjambre le gustaba este lugar? /// The Swarm liked this place?
Conversation/zSMAmbient_PrimalZergAdvisor/Line00011=Demasiado metal y piedra. /// Too much metal and stone.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00013=Estos protoss. Interesantes. ¿Su esencia es buena? /// These protoss. Interesting. Is their essence good?
Conversation/zSMAmbient_PrimalZergAdvisor/Line00014=Aquí hay poca esencia. ¿Cómo hará mi manada para cambiar? /// Little essence here. How will my pack change?
Conversation/zSMAmbient_PrimalZergAdvisor/Line00015=¿A los zerg y los protoss les gusta derramar su sangre a menudo? La sangre de ambos debe ser sabrosa. /// Protoss and zerg like to shed each other's blood? The blood of both must taste good.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00017=¿Tu Enjambre vino aquí buscando esencia? /// Your Swarm came here for essence?
Conversation/zSMAmbient_PrimalZergAdvisor/Line00019=¿Recolectarás la esencia de esta... Zagara? ¿La recolectaré yo? /// Will you collect the essence of this Zagara. Will I?
Conversation/zSMAmbient_PrimalZergAdvisor/Line00020=Tú tratas de cambiar a tu Enjambre. El cambio es vida. /// You try to change your Swarm. Change is life.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00021=Qué lugar extraño. /// Strange place.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00022=Tanta esencia, y tan diferente. /// So much essence, and so different.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00023=Tienen mucha esencia en ese laboratorio. Lo puedo sentir. Puedo saborearlo. /// They have much essence in that lab. I can feel it. I can taste it.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00024=Quiero probar esencia terran. /// I want to taste terran essence.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00025=Una casa flotante en el cielo. Qué desperdicio. /// A floating home in the sky. Wasteful.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00026=Las estrellas son brillantes. No tienen esencia. /// The stars are bright. They have no essence.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00027=Habrá mucha esencia en esos planetas, pero están muy lejos. /// There will be much essence in those planets. But they are far.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00028=Viví muchos ciclos en Zerus y recolecté mucha esencia. Nunca vi algo igual. /// Many cycles I lived on Zerus. Much essence I collected. I never saw anything like this.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00029=Iremos y recolectaremos esencia. ¿Lo haremos pronto? /// We will go and gather essence. We will go soon?
Conversation/zSMAmbient_PrimalZergAdvisor/Line00030=Mi manada es grande. /// My pack is large.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00031=Mi manada es grande. Recolectaré parte de su esencia. /// My pack is large. I will collect some of their essence.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00032=¿No hablas? /// You do not speak?
Conversation/zSMAmbient_ProtossPrisoner/Group00001=Protoss Prisoner Ambients /// Protoss Prisoner Ambients
Conversation/zSMAmbient_ProtossPrisoner/Line00001=No tengo nada más que decirle a la líder del Enjambre. /// I have nothing more to say to the leader of the Swarm.
Conversation/zSMAmbient_ProtossPrisoner/Line00002=No tengo nada más que decirle a la Reina de las Cuchillas primigenia. /// I have nothing more to say to the Primal Queen of Blades.
Conversation/zSMAmbient_RogueQueen/Group00001=Rogue Queen Ambients /// Rogue Queen Ambients
Conversation/zSMAmbient_RogueQueen/Group00002=Char /// Char
Conversation/zSMAmbient_RogueQueen/Group00003=After Space02 /// After Space02
Conversation/zSMAmbient_RogueQueen/Group00004=Zerus /// Zerus
Conversation/zSMAmbient_RogueQueen/Group00005=All other Space Times /// All other Space Times
Conversation/zSMAmbient_RogueQueen/Group00008=Expedition /// Expedition
Conversation/zSMAmbient_RogueQueen/Group00012=Korhal /// Korhal
Conversation/zSMAmbient_RogueQueen/Group00019=Hybrid /// Hybrid
Conversation/zSMAmbient_RogueQueen/Group00024=Space /// Space
Conversation/zSMAmbient_RogueQueen/Line00001=Visión. Qué idea rara. /// Vision. Such a strange idea.
Conversation/zSMAmbient_RogueQueen/Line00002=Los zerg no provienen de Carbonis, pero es un lugar perfecto para nosotros. /// The zerg did not come from Char, but it is a perfect place for us.
Conversation/zSMAmbient_RogueQueen/Line00003=Algún día lideraré el Enjambre. Pero no hoy. /// Someday I will lead the Swarm. But not today.
Conversation/zSMAmbient_RogueQueen/Line00004=¿Esta es la colmena principal de los terran? /// This is the main hive of the terrans?
Conversation/zSMAmbient_RogueQueen/Line00005=Los terran están muy apiñados aquí. /// The terrans are tightly packed here.
Conversation/zSMAmbient_RogueQueen/Line00006=Deberíamos convertir este mundo en nuestra colmena principal. /// We should make this our main hive world.
Conversation/zSMAmbient_RogueQueen/Line00007=El Enjambre se puede establecer aquí. ¡El Enjambre puede vivir en cualquier lugar! /// The Swarm can make a home here. The Swarm can live anywhere!
Conversation/zSMAmbient_RogueQueen/Line00008=El Enjambre conquista todo. /// The Swarm conquers all.
Conversation/zSMAmbient_RogueQueen/Line00009=Otra vez se confirma que no hay planeta de los terran que el Enjambre no pueda conquistar. /// Again we see there is no planet the terrans can possess which the Swarm cannot take away.
Conversation/zSMAmbient_RogueQueen/Line00010=Estas edificaciones necesitan más talo. /// These buildings need more creep.
Conversation/zSMAmbient_RogueQueen/Line00011=Los terran son inferiores. Deberían hacer una pequeña contribución al Enjambre antes de morir. /// The terrans are inferior. They should make a small contribution to the Swarm before they die out.
Conversation/zSMAmbient_RogueQueen/Line00012=Carbonis es un buen mundo. Pero todo planeta con seres vivos que puedan enriquecer al Enjambre es un buen mundo. /// Char is a good world. But any planet with lifeforms that could enrich the Swarm is a good world.
Conversation/zSMAmbient_RogueQueen/Line00017=Nafash siempre fue astuta. Demasiado astuta, al parecer. /// Nafash was always clever. A little too clever, it seems.
Conversation/zSMAmbient_RogueQueen/Line00019=La Colonia de Nafash tenía muchas adaptaciones fuertes, pero era pequeña. /// Nafash's brood had many strong adaptations. But they were few in number.
Conversation/zSMAmbient_RogueQueen/Line00020=Con mi fuerza y las adaptaciones de Nafash ya podría haber expulsado a los terran de Carbonis. /// With my strength and Nafash's adaptations, I could have driven the terrans from Char.
Conversation/zSMAmbient_RogueQueen/Line00021=Estoy aprendiendo de usted, mi Reina. Está aquí para reforzar a su Enjambre para las luchas que nos esperan. /// I am learning from you, my queen. You are here to strengthen your Swarm for the fight ahead.
Conversation/zSMAmbient_RogueQueen/Line00022=Espero que no convirtamos esto en nuestra colmena principal. /// I hope we will not make this our main hive world?
Conversation/zSMAmbient_RogueQueen/Line00023=¿Nosotros surgimos de estos zerg primigenios? Pero son tan... caóticos. /// We sprang from these primal zerg? But they are so... chaotic.
Conversation/zSMAmbient_RogueQueen/Line00024=Si nuestros orígenes están en este mundo, claramente hemos evolucionado muchísimo. /// If our origins are on this world, we have clearly evolved a great deal.
Conversation/zSMAmbient_RogueQueen/Line00025=Nos volveremos más fuertes aquí. /// We will grow stronger here.
Conversation/zSMAmbient_RogueQueen/Line00026=Ha trascendido sus orígenes. Nos guiará para siempre. /// You have transcended your origin. You will lead us forever.
Conversation/zSMAmbient_RogueQueen/Line00027=Es algo nuevo. Su poder brilla, pero es estable, como si el fuego nunca se extinguiera. /// You are something new. Your power burns bright, but it is steady, as if it will never go out.
Conversation/zSMAmbient_RogueQueen/Line00028=En verdad, ahora este mundo es suyo. /// Truly, this world is yours now.
Conversation/zSMAmbient_RogueQueen/Line00029=El Enjambre vino de Zerus. Y ahora Zerus le pertenece al Enjambre. /// The Swarm came from Zerus. And now the Swarm owns Zerus.
Conversation/zSMAmbient_RogueQueen/Line00030=Los híbridos son una abominación. /// Hybrid are an abomination.
Conversation/zSMAmbient_RogueQueen/Line00031=La criatura Stukov es diferente de cualquier otro zerg que haya conocido. /// The creature Stukov is unlike any zerg I have encountered.
Conversation/zSMAmbient_RogueQueen/Line00032=No puedo controlar a Stukov. /// I cannot control Stukov.
Conversation/zSMAmbient_RogueQueen/Line00033=Stukov y Dehaka le sirven a usted, mi Reina. ¡Pero usted y yo somos el Enjambre! /// Stukov and Dehaka both attend you, my queen. But you and I are the Swarm!
Conversation/zSMAmbient_RogueQueen/Line00034=Los terran se esconden en su caparazón. Pero les sacaremos esa coraza. /// The terrans hide in their shell. But we will peel it.
Conversation/zSMAmbient_RogueQueen/Line00035=No me gusta el espacio. Es frío y vacío. Denme un larvario húmedo y abultado. /// I dislike space. It is cold and empty. Give me a turgid, wet hatchery.
Conversation/zSMAmbient_RogueQueen/Line00036=¡Aterricemos en un mundo y devorémoslo! /// Let us land on a world and devour it!
Conversation/zSMAmbient_RogueQueen/Line00037=¿Mi Reina? /// My Queen?
Conversation/zSMAmbient_Stukov/Group00001=Stukov Ambients /// Stukov Ambients
Conversation/zSMAmbient_Stukov/Group00002=Hybrid /// Hybrid
Conversation/zSMAmbient_Stukov/Group00003=Space /// Space
Conversation/zSMAmbient_Stukov/Group00004=After Space02 /// After Space02
Conversation/zSMAmbient_Stukov/Group00005=All other Space times /// All other Space times
Conversation/zSMAmbient_Stukov/Group00007=Korhal /// Korhal
Conversation/zSMAmbient_Stukov/Line00002=Estoy pensando en mi hogar. /// I am thinking of home.
Conversation/zSMAmbient_Stukov/Line00003=Estás... diferente. Eso no significa que estás mejor. /// You are... different than you were. That does not mean better.
Conversation/zSMAmbient_Stukov/Line00004=Qué extraño que haya dos humanos aquí, con el Enjambre. /// How strange that two humans should be here, now, with the Swarm.
Conversation/zSMAmbient_Stukov/Line00005=Si Amón está vivo una vez más, ¿existe alguna esperanza? /// If Amon is alive once more, I wonder if there is any hope for us at all?
Conversation/zSMAmbient_Stukov/Line00006=Este lugar es tan parecido a la Tierra, y a la vez tan diferente. /// This place, so like Earth, but so different.
Conversation/zSMAmbient_Stukov/Line00007=Los humanos del sector Koprulu realmente son niños perdidos. /// The humans of the Koprulu sector are truly lost children.
Conversation/zSMAmbient_Stukov/Line00008=Algún día, las fuerzas de la Tierra volverán a este sector. /// Someday the forces of Earth will return to this sector.
Conversation/zSMAmbient_Stukov/Line00010=No es el tipo de nave espacial a la que estoy acostumbrado, pero es bueno volver a volar. /// Not the sort of spacecraft I am used to, but it is good to be aloft once more.
Conversation/zSMAmbient_Stukov/Line00012=El momento de tu venganza se acerca. ¿Será lo que esperas? /// The moment of your revenge draws near. Will it be what you expect?
Conversation/zSMAmbient_Stukov/Line00013=Pasé cuatro largos años en ese laboratorio. Quiero verlo caer del cielo en llamas. /// I spent four long years in that lab. I wish to see it fall from the sky, ablaze.
Conversation/zSMAmbient_Stukov/Line00014=Aunque hayamos sido enemigos en el pasado, me alegra que hayas traído a tu Enjambre aquí. /// Even though we have been enemies in the past, I am glad you brought your Swarm here.
Conversation/zSMAmbient_Stukov/Line00015=Siempre quise viajar por las estrellas. He visto tantas cosas extrañas... /// Growing up, I always wished to travel between the stars. The strange things I've seen...
Conversation/zSMAmbient_Stukov/Line00016=Esta vista me hace pensar en un viejo camarada. Gerard, descansa en paz, amigo mío. /// This view makes me think of an old comrade. Gerard. Sleep well, my friend.
Conversation/zSMAmbient_Stukov/Line00017=Si quieres salvar a James Raynor, no me opondré. /// If you wish to save James Raynor, I will not speak against it.
Conversation/zSMAmbient_Stukov/Line00018=Kerrigan... ¿qué ocurrió? ¿Raynor está vivo? /// Kerrigan... what happened? Is Raynor alive?
Conversation/zSMAmbient_Stukov/Line00019=¿Kerrigan? /// Kerrigan?
Conversation/zSMAmbient_TravelFirst/Group00001=Travel Reminder /// Travel Reminder
Conversation/zSMAmbient_TravelFirst/Line00001=Nuestro Leviatán está listo para viajar a otro mundo cuando usted lo ordene. /// Our leviathan is able to travel to another world at your command.
Conversation/zSMAmbient_UnitUpgrade/Group00001=Upgrade Explanation /// Upgrade Explanation
Conversation/zSMAmbient_UnitUpgrade/Line00001=Organismo puede mejorarse, tres mutaciones distintas disponibles. /// Organism can be upgraded, three distinct mutations available.
Conversation/zSMAmbient_UnitUpgrade/Line00002=Una vez hecha la elección, se activarán secuencias dentro de criatura. Mejorar potencial de combate. /// Once chosen, will activate sequences within creature. Improve combat potential.
Conversation/zSMAmbient_UnitUpgrade/Line00003=Selección de mutación no permanente. Puede alterarse en cualquier momento. /// Mutation choice, not permanent. Can alter at any time.
Conversation/zSMAmbient_Zeratul/Group00001=Zeratul Ambients /// Zeratul Ambients
Conversation/zSMAmbient_Zeratul/Line00001=Mi meditación ha comenzado. /// My meditation has begun.
Conversation/zSMAmbient_Zeratul/Line00002=Déjame pensar tranquilo. /// Leave me to my thoughts.
Conversation/zSMAmbient_Zeratul/Line00003=Mis pecados pesan mucho. /// My sins weigh heavy.
Conversation/zSMAmbient_Zeratul/Line00004=Enfrentaré la justicia por mis actos. /// I will face justice for my acts.
Conversation/zSMAmbient_Zeratul/Line00005=Sirvo a los Xel'Naga. /// I serve the xel'naga.
Conversation/zSMAmbient_Zeratul/Line00006=No hay nada más para decir. /// There is nothing left to say.
Conversation/zSMAmbient_ZergAdjutant/Comment00011=Pre Korhal01 /// Pre Korhal01
Conversation/zSMAmbient_ZergAdjutant/Comment00012=PreKorhal02 /// PreKorhal02
Conversation/zSMAmbient_ZergAdjutant/Comment00013=PreKorhal03 /// PreKorhal03
Conversation/zSMAmbient_ZergAdjutant/Group00001=Zerg Adjutant Ambient fallthroughs /// Zerg Adjutant Ambient fallthroughs
Conversation/zSMAmbient_ZergAdjutant/Group00002=After Space02 /// After Space02
Conversation/zSMAmbient_ZergAdjutant/Group00003=Char /// Char
Conversation/zSMAmbient_ZergAdjutant/Group00004=Evolution Pit reminder /// Evolution Pit reminder
Conversation/zSMAmbient_ZergAdjutant/Group00005=Space /// Space
Conversation/zSMAmbient_ZergAdjutant/Group00006=Main /// Main
Conversation/zSMAmbient_ZergAdjutant/Group00007=All Other times in Space /// All Other times in Space
Conversation/zSMAmbient_ZergAdjutant/Group00008=Expedition /// Expedition
Conversation/zSMAmbient_ZergAdjutant/Group00009=Destroyer of Worlds reminder /// Destroyer of Worlds reminder
Conversation/zSMAmbient_ZergAdjutant/Group00013=Zerus /// Zerus
Conversation/zSMAmbient_ZergAdjutant/Group00018=Hybrid /// Hybrid
Conversation/zSMAmbient_ZergAdjutant/Group00023=Korhal /// Korhal
