Conversation/DEBUG_FaceAnimTest/Group00001=Kerrigan /// Kerrigan
Conversation/DEBUG_FaceAnimTest/Group00002=Izsha /// Izsha
Conversation/DEBUG_FaceAnimTest/Group00003=Zagara /// Zagara
Conversation/DEBUG_FaceAnimTest/Group00004=Stukov /// Stukov
Conversation/DEBUG_FaceAnimTest/Group00005=Valerian /// Valerian
Conversation/DEBUG_FaceAnimTest/Group00006=Dehaka /// Dehaka
Conversation/DEBUG_FaceAnimTest/Group00007=Lasarra /// Lasarra
Conversation/DEBUG_FaceAnimTest/Group00008=Kerrigan Infested /// Kerrigan Infested
Conversation/zSM_ZergAdjutant/Line00032=Nafash renforçait sa couvée, en la plaçant dans le milieu le plus hostile qu’elle ait pu trouver. /// Nafash was strengthening her brood, by putting them in the harshest environment she could find.
Conversation/zSM_ZergAdjutant/Line00034=Il y a si peu de vie ici, qu’une couvée puisse assimiler. /// There is so little life here for a brood to assimilate.
Conversation/zSM_ZergAdjutant/Line00040=Je suis le chef de l’Essaim et si je meurs, il en sera de même pour vous tous. Souviens-t’en. /// I am the leader of the Swarm and if I die, so do all of you. Remember it.
Conversation/zSM_ZergAdjutant/Line00042=La purification de l’essence. Vous êtes la volonté de l’Essaim. /// Purity of essence. You are the will of the Swarm.
Conversation/zSM_ZergAdjutant/Line00047=Elle est sanglante. /// It's bloody.
Conversation/zSM_ZergAdjutant/Line00048=Ces Protoss vous tueront s’ils en ont l’occasion. Ce ne sont pas des Zergs, ce qui veut dire qu’ils sont nos ennemis. /// [Angry 80]Those protoss would kill you if they could.[/Angry] [Serious]They are not zerg, that means they are the enemy.[/Serious]
Conversation/zSM_ZergAdjutant/Line00049=Vous êtes devenue puissante et vous avez pris un autre monde. Je crois que vous allez conquérir l’univers. /// You have become strong and taken another world. [Happy 70]I think you will conquer the universe.[/Happy]
Conversation/zSM_ZergAdjutant/Line00050=Et maintenant ? /// And now?
Conversation/zSM_ZergAdjutant/Line00053=Est-ce si simple ? /// Is it that simple?
Conversation/zSM_ZergAdjutant/Line00094=Vous avez dispersé l’Essaim à la recherche des morceaux d’un artéfact Xel’Naga. /// You dispersed the Swarm to search for the parts of a xel'naga artifact.
Conversation/zSM_ZergAdjutant/Line00113=Mais quand les Terrans sont venus ici avec l’artéfact en question, vous avez rappelé les couvées les plus proches pour vous défendre. /// But when the terrans came here with that same artifact, you recalled the nearest broods to defend you. 
Conversation/zSM_ZergAdjutant/Line00168=Nous ne savons pas où il se trouve en ce moment. Nous devons nous préparer à sa venue, mais j’ai encore quelques comptes à régler. /// We do not know where he is right now. We must prepare for his coming, but I have a few scores to settle first.
Conversation/zSM_ZergAdjutant/Line00169=Bien sûr, ma reine. /// Of course, my queen.
Conversation/zSM_ZergAdjutant/Line00170=Ma reine, l’Essaim est assemblé près de Korhal. Les mères des couvées attendent vos instructions. /// My queen, the Swarm has assembled above Korhal. The broodmothers await your command.
Conversation/zSM_ZergAdjutant/Line00171=Dis-leur de tenir la position en orbite. De rester hors de portée des défenses de la planète. /// Tell them to hold position in orbit. Stay out of range of the planet's defenses.
Conversation/zSM_ZergAdjutant/Line00172=Les flottes du Dominion convergent vers notre position. Les troupes terranes arrivent du secteur tout entier. /// Dominion fleets are converging on our position. Terran troops are arriving from all over the sector.
Conversation/zSM_ZergAdjutant/Line00173=Rien ne nous arrêtera. Korhal m’appartient. /// Nothing will stop us. Korhal is mine.
Conversation/zSM_ZergAdjutant/Line00175=Mère des couvées Kilysa, écoute-moi. Tes léviathans doivent faire blocus. Tue tout ce qui pénètre notre système. /// Broodmother Kilysa, hear me. Have your leviathans form a blockade. Kill anything coming into the system.
Conversation/zSM_ZergAdjutant/Line00177=Vous étiez si puissante. Vous nous avez rendus forts et rusés, et nous savions que notre survie ne dépendait que de vous. /// You were mighty. You made us cunning and strong, and we knew we would survive forever under you.
Conversation/zSM_ZergAdjutant/Line00181=Vous dégagez une telle puissance. Bien plus que la précédente reine des Lames. /// [Happy 70]You radiate so much power.[/Happy] More than the old Queen of Blades ever did.
Conversation/zSM_ZergAdjutant/Line00184=Tout est différent. Avant, je pouvais toujours entendre l’Essaim, le contrôler. /// Everything is different. I could always hear the Swarm, control it.
Conversation/zSM_ZergAdjutant/Line00186=Mais maintenant… Je sens l’Essaim. Maintenant, je suis l’Essaim. /// But now... I feel the Swarm. Now I am the Swarm.
Conversation/zSM_ZergAdjutant/Line00188=Il a disparu. Quelles que soient ses intentions… il n’est pas une menace pour moi. Pas maintenant, en tout cas. /// He's gone. Whatever agenda he's pursuing... he's not a threat to me. [Serious 80]Not right now, at least.[/Serious]
Conversation/zSM_ZergAdjutant/Line00189=Nous avons changé. Et maintenant, d’autres mondes nous attendent. /// We have changed. And now, other worlds await.
Conversation/zSM_ZergAdjutant/Line00190=Je ne parviens plus à détecter le templier noir. Se cache-t-il sur le léviathan, prêt à attaquer ? /// I cannot detect the dark templar. Is he hidden on the leviathan, waiting to strike?
Conversation/zSM_ZergAdjutant/Line00194=Tous les non-zergs ne sont-ils pas une menace pour nous ? /// Isn't anything not zerg a threat to us?
Conversation/zSM_ZergAdjutant/Line00195=Ce n’est pas à toi de poser les questions, Izsha. /// Do not question me, Izsha.
Conversation/zSM_ZergAdjutant/Line00196=Pardon, ma reine. /// As you say, my queen.
Conversation/zSM_ZergAdjutant/Line00197=Autrefois, il y avait des millions de Zergs ici. Que s’est-il passé ? /// There used to be billions of zerg here. What happened?
Conversation/zSM_ZergAdjutant/Line00198=Je vois. Et que sont devenues les couvées qui étaient en espace profond ? /// I see. But what of the broods that were still out in deep space?
Conversation/zSM_ZergAdjutant/Line00199=Cela se ne reproduira plus. /// That will not happen again.
Conversation/zSM_ZergAdjutant/Line00200=Je veux que toutes les couvées se tiennent prêtes. Notre adversaire est Warfield, le meilleur général des Terrans. /// I want all the broods ready. We face Warfield, the best general the terrans have.
Conversation/zSM_ZergAdjutant/Line00201=Il ne fait pas le poids face à vous. Vous avez déjà vaincu les Zergs et les Protoss. /// Surely he is no match for you. You have conquered zerg and protoss alike.
Conversation/zSM_ZergAdjutant/Line00202=Ne sous-estime pas les Terrans. Ils m’ont déjà vaincue par le passé. /// Don't underestimate the terrans. They defeated me once before.
Conversation/zSM_ZergAdjutant/Line00206=Une fois encore, Char nous appartient. /// Char is ours, once again.
Conversation/zSM_ZergAdjutant/Line00208=Nos ennemis devraient nous craindre. /// Our enemies should fear us.
Conversation/zSM_ZergAdjutant/Line00209=Il nous reste encore beaucoup de chemin à parcourir. /// We still have a long way to go.
Conversation/zSM_ZergAdjutant/Line00210=Nous sommes innombrables, nous sommes impitoyables, et nous sommes en pleine évolution. /// We are numberless, we are relentless, [Serious 50]and we are evolving.[/Serious]
Conversation/zSM_ZergAdjutant/Line00211=Nous en avons aussi fini avec Char. Je déciderai bientôt de notre prochaine destination. /// We are also done on Char. I will decide on our next destination soon.
Conversation/zSM_ZergAdjutant/Line00212=Parle-moi de ce léviathan. /// Tell me about this leviathan.
Conversation/zSM_ZergAdjutant/Line00213=Je me demande pourquoi elles veulent renoncer à leur indépendance. /// I wonder why they are willing to give up their independence?
Conversation/zSM_ZergAdjutant/Line00214=C’est bon signe que certaines de vos mères des couvées rentrent au bercail. /// It is a good sign that some of your broodmothers are returning to the fold.
Conversation/zSM_ZergAdjutant/Line00215=Peut-être qu’elles ne veulent pas toutes être à la tête de l’Essaim. /// Perhaps not all of them wish to rule the Swarm.
Conversation/zSM_ZergAdjutant/Line00217=Ou peut-être qu’elles savent que le nombre fait la force. /// And perhaps they know there is safety in numbers.
Conversation/zSM_ZergAdjutant/Line00220=Vous pouvez faire évoluer et améliorer votre Essaim dans la fosse d’évolution. La créature Abathur peut vous y aider. /// You can evolve and upgrade your Swarm in the evolution pit. The creature Abathur can help you.
Conversation/zSM_ZergAdjutant/Line00223=Bien sûr, ma reine. Mais nous ne sommes que peu nombreux. /// Of course, my queen. But our numbers are few.
Conversation/zSM_ZergAdjutant/Line00224=Avant de conquérir d’autres mondes, vous pourriez souhaiter récupérer vos troupes ici même, sur Char. /// Before conquering other worlds, you may wish to reclaim your forces here on Char.
Conversation/zSM_ZergAdjutant/Line00225=Avant de conquérir d’autres mondes, vous pourriez souhaiter récupérer vos troupes ici même, sur Kaldir. /// Before conquering other worlds, you may wish to reclaim your forces here on Kaldir.
Conversation/zSM_ZergAdjutant/Line00226=Et il peut m’emmener sur le monde de mon choix ? /// And it can take me to any world I wish?
Conversation/zSM_ZergAdjutant/Line00230=C’est l’un des endroits les plus inhospitaliers du secteur de Koprulu. Peut-être Nafash a-t-elle cru pouvoir se cacher ici. /// It is one of the least hospitable places in the Koprulu Sector. Perhaps Nafash thought she could hide here.
Conversation/zSM_ZergAdjutant/Line00233=Comment Zagara ose-t-elle se dresser contre vous ? Elle n’a pas l’ombre d’une chance. /// How can Zagara stand against you? Surely she has no chance.
Conversation/zSM_ZergAdjutant/Line00235=Zagara est différente des autres mères des couvées. Plus coriace. Plus hargneuse. /// Zagara is different than the other broodmothers. [Serious]Tougher. Meaner.[/Serious]
Conversation/zSM_ZergAdjutant/Line00236=On dirait que vous l’admirez. /// You sound as if you admire her.
Conversation/zSM_ZergAdjutant/Line00237=Je sais ce que c’est que d’être piégée, et de décider de se battre quand même. /// I know something about being cornered and deciding to fight anyway.
Conversation/zSM_ZergAdjutant/Line00238=Elle ne se laissera pas vaincre facilement. /// She won't make it easy.
Conversation/zSM_ZergAdjutant/Line00239=Encore un monde pour l’Essaim. Les couvées se rassemblent à nouveau. /// Another world for the Swarm. The broods are coming back together.
Conversation/zSM_ZergAdjutant/Line00241=Il reste encore beaucoup à faire. /// There is still much to do.
Conversation/zSM_ZergAdjutant/Line00242=Nous en avons aussi fini avec Char. Je déciderai bientôt de notre prochaine destination. /// We are also done on Char. I will decide on our next destination soon.
Conversation/zSM_ZergAdjutant/Line00244=Était-ce une erreur de venir ici ? Nous prenons beaucoup de risques en impliquant les Protoss dans notre guerre contre les Terrans. /// Was it a mistake to come here? We risk much by bringing the protoss into our war against the terrans.
Conversation/zSM_ZergAdjutant/Line00245=J’avais besoin de l’essence de la couvée de Nafash. Elle l’a faite évoluer vers des sommets d’agressivité. Le conflit avec les Protoss était inévitable. /// I needed the essence of Nafash's brood. She evolved it to new heights of aggression. Conflict with the protoss was inevitable. 
Conversation/zSM_ZergAdjutant/Line00247=Je vois. /// I see.
Conversation/zSM_ZergAdjutant/Line00251=Nos éclaireurs nous signalent un important vaisseau protoss de l’autre côté de la lune. /// Our scouts report a large protoss ship on the other side of the moon.
Conversation/zSM_ZergAdjutant/Line00252=Le vaisseau interstellaire qu’ils ont utilisé pour venir ici. /// The interstellar ship they used to travel here. 
Conversation/zSM_ZergAdjutant/Line00253=Il n’est pas encore prêt au départ, mais il le sera avant qu’on ne l’atteigne. /// It is not yet ready for launch, but it will be before we can get to it.
Conversation/zSM_ZergAdjutant/Line00256=Ils sont tenaces, je le leur accorde. Mais je suis préparée pour tout ça. /// [Serious 80]They're tenacious, I'll give them that[/Serious]. But I am ready for this.
Conversation/zSM_ZergAdjutant/Line00257=Le vaisseau interstellaire qu’ils ont utilisé pour venir ici. /// The interstellar ship they used to travel here. 
Conversation/zSM_ZergAdjutant/Line00259=Ils sont tenaces, je le leur accorde. Mais je suis préparée pour tout ça. /// [Serious 80]They're tenacious, I'll give them that[/Serious]. But I am ready for this.
Conversation/zSM_ZergAdjutant/Line00260=C’est fini. L’Armada dorée n’apprendra jamais que nous étions ici. /// It is done. [Sad 50]The Golden Armada will never know we were here.[/Sad]
Conversation/zSM_ZergAdjutant/Line00261=Je suis contente que cette Protoss ne soit plus à bord de notre léviathan. Sa présence mentale était troublante. /// I am glad that protoss is no longer aboard our leviathan. [Serious]Her psionic presence was disturbing.[/Serious]
Conversation/zSM_ZergAdjutant/Line00262=Elle est morte courageusement, en essayant de sauver ses amis. /// She died bravely, trying to save her friends.
Conversation/zSM_ZergAdjutant/Line00263=Pourquoi vous préoccuper de la façon dont cette Protoss est morte ? /// Why do you care how the protoss died?
Conversation/zSM_ZergAdjutant/Line00264=Je tuerai tous ceux qui se mettront en travers de mon chemin. Ça ne veut pas dire que j’en tire un quelconque plaisir. /// I will kill anyone in my way. That doesn't mean I enjoy it.
Conversation/zSM_ZergAdjutant/Line00265=Même Arcturus Mengsk, ma reine ? Sa mort ne vous apportera aucun plaisir ? /// Even Arcturus Mengsk, my queen? Will his death bring you no joy?
Conversation/zSM_ZergAdjutant/Line00266=Arrête de parler, Izsha. /// Stop talking, Izsha.
Conversation/zSM_ZergAdjutant/Line00267=C’est fini. L’Armada dorée n’apprendra jamais que nous étions ici. /// It is done. [Sad 50]The Golden Armada will never know we were here.[/Sad]
Conversation/zSM_ZergAdjutant/Line00268=Elle est morte courageusement, en essayant de sauver ses amis. /// She died bravely, trying to save her friends.
Conversation/zSM_ZergAdjutant/Line00269=Je tuerai tous ceux qui se mettront en travers de mon chemin. Ça ne veut pas dire que j’en tire un quelconque plaisir. /// I will kill anyone in my way. That doesn't mean I enjoy it.
Conversation/zSM_ZergAdjutant/Line00270=Tais-toi, Izsha. /// Be silent, Izsha.
Conversation/zSM_ZergAdjutant/Line00277=Mais les primordiaux se nourrissent de l’essence des autres. Ils sont dans un état d’évolution permanente. Ils ne meurent pas. /// But the primals feed off the essence of individuals. They're in a state of constant evolution. [Surprise 70]They don't die.[/Surprise]
Conversation/zSM_ZergAdjutant/Line00278=Jusqu’à ce qu’ils soient tués par un autre primordial. /// Until they are killed by another primal.
Conversation/zSM_ZergAdjutant/Line00281=C’est vrai. Les meilleurs chasseurs parmi eux doivent être effroyablement vieux. Et effroyablement dangereux. /// True. The most successful hunters among them must be incredibly ancient. [Serious]And incredibly dangerous.[/Serious]
Conversation/zSM_ZergAdjutant/Line00290=Nous venons d’entrer dans l’espace du Dominion. En avons-nous terminé avec le laboratoire secret du Dominion ? /// We have arrived in Dominion space. Are we finished with the Dominion secret lab?
Conversation/zSM_ZergAdjutant/Line00291=Nous venons d’entrer dans l’espace du Dominion. Devons-nous nous rendre sur Korhal ? /// We have arrived in Dominion space. Should we move on Korhal?
Conversation/zSM_ZergAdjutant/Line00292=Pas encore. J’ai une chose à faire d’abord. /// Not yet. I have to deal with something first.
Conversation/zSM_ZergAdjutant/Line00293=Cela nous apportera-t-il un avantage quelconque, ma reine ? Est-ce qu’Abathur doit se préparer pour une nouvelle essence ? /// [Surprise 50]Will this give us some special advantage my queen?[/Surprise] Should Abathur be ready for new essence?
Conversation/zSM_ZergAdjutant/Line00294=Silence, Izsha. C’est personnel. Ça se terminera sans doute mal, mais je dois le faire. /// [Serious]Silence, Izsha.[/Serious] This is a personal matter. It will end badly, but I must see it through.
Conversation/zSM_ZergAdjutant/Line00295=Ils étaient nécessaires à mes plans. /// They were necessary to my plans.
Conversation/zSM_ZergAdjutant/Line00296=Les mères des couvées n’aiment pas travailler avec des Terrans. /// The broodmothers dislike working with terrans.
Conversation/zSM_ZergAdjutant/Line00298=Dis-leur qu’aucun mal ne doit être fait aux Terrans. Telle est ma volonté. /// Tell them the terrans are not to be harmed. It is my will.
Conversation/zSM_ZergAdjutant/Line00299=Je les en informerai, ma reine. /// I will tell them, my queen.
Conversation/zSM_ZergAdjutant/Line00314=Nous pouvions échouer de tant de façons que j’ai craint que nous n’atteignions jamais la surface. Mais nous avons réussi. /// There were so many ways to fail, I feared we would not make it to the surface. But we did.
Conversation/zSM_ZergAdjutant/Line00316=Je ne fais qu’un avec l’Essaim, Izsha. Si nous survivons à ce combat, des batailles encore plus grandes nous attendent. /// I am one with the Swarm, Izsha. If we survive this fight, we have even greater battles ahead.
Conversation/zSM_ZergAdjutant/Line00345=Maintenant, rien n’est clair, mais l’Essaim survivra. Si vous mourez, nous servirons un autre maître. /// Now nothing is clear, but the Swarm will continue. If you die, we will serve another leader.
Conversation/zSM_ZergAdjutant/Line00346=C’est l’organisme à partir duquel vous dirigez l’Essaim. Et nous sommes dans son centre nerveux. /// It is the organism from which you command the Swarm. And this is its nerve center.
Conversation/zSM_ZergAdjutant/Line00347=Je vois par les yeux de mes dominants. Les Zergs primordiaux sont fascinants. Ils ne présentent aucun signe de vieillissement. /// I'm looking through the eyes of my overlords. [Surprise 70]These primal zerg are fascinating. They show no signs of age.[/Surprise]
Conversation/zSM_ZergAdjutant/Line00349=Tous les organismes vieillissent. Même les Zergs. /// All organisms age. Even zerg.
Conversation/zSM_ZergAdjutant/Line00380=Je ne m’en souviens pas… pas du tout. /// I don't remember that... [Serious]at all.[/Serious]
Conversation/zSM_ZergAdjutant/Line00381=Vous nous avez rendus si puissants. Mais quand vous aurez votre vengeance, vous nous abandonnerez ? /// You have made us so powerful. [Fear 60]But when you have your revenge, will you leave us?[/Fear]
Conversation/zSM_ZergAdjutant/Line00383=Nous les affronterons ensemble. /// We will face them together.
Conversation/zSM_ZergAdjutant/Line00384=Nous avons réduit en pièces le pouvoir de Mengsk. Désormais, c’est aux Terrans de tirer profit de cette occasion. /// [Happy 70]We've shattered the power of Mengsk.[/Happy] It will be up to the terrans to make something of the opportunity.
Conversation/zSM_ZergAdjutant/Line00385=Quoi qu’il advienne, je suis prête, ma reine. /// Whatever comes, I am ready, my queen.
Conversation/zSM_ZergAdjutant/Line00386=Même si nous échouons et que nous mourrons pendant ce combat, nous avons déjà réalisé l’impossible. /// Even if we fall and die in this battle, we've already done the impossible.
Conversation/zSM_ZergAdjutant/Line00387=Cela n’a aucune influence sur l’avenir de l’Essaim. /// That means nothing to the future of the Swarm.
Conversation/zSM_ZergAdjutant/Line00388=Exact, mais il y a encore des mères des couvées en orbite avec leurs léviathans. L’Essaim survivra, quoi qu’il arrive. /// True, but there are still broodmothers in orbit with their leviathans. The Swarm will continue, [Serious]no matter what.[/Serious]
Conversation/zSM_ZergAdjutant/Line00389=Et il sera changé à jamais. /// And it will be changed forever.
Conversation/zSM_ZergAdjutant/Line00393=La troupe que vous avez laissée ici a maintenu les Terrans enfermés dans leur laboratoire. /// The force that you left here has kept the terrans penned inside their lab.
Conversation/zSM_ZergAdjutant/Line00394=Nous contrôlons toujours l’accès principal, et votre Essaim est prêt à pénétrer dans la brèche à n’importe quel moment. /// We still control the main entrance, and your Swarm is ready to enter the breach at any time.
Conversation/zSM_ZergAdjutant/Line00395=Donc nous en avons toujours le contrôle. Bien. J’ai eu peur de… d’avoir fait une erreur en partant. /// So it's still under control. Good. I was worried that I... shouldn't have left.
Conversation/zSM_ZergAdjutant/Line00396=Ma reine ? Je ne comprends pas, vous avez toujours raison en toutes choses. /// My queen? I don't understand, you are always right in all things.
Conversation/zSM_ZergAdjutant/Line00397=Izsha, tu n’as jamais eu aussi tort de ta vie. /// Izsha, you've never been so wrong before.
Conversation/zSM_ZergAdjutant/Line00398=Nous détectons d’étranges entités dans le laboratoire. /// We are sensing strange entities in the lab.
Conversation/zSM_ZergAdjutant/Line00399=Tu veux dire à part les hybrides et le polymorphe malfaisant ? /// You mean besides the hybrid and the evil shapeshifter?
Conversation/zSM_ZergAdjutant/Line00400=Nous détectons des Protoss à l’intérieur du laboratoire, ma reine. En grand nombre. /// We are sensing protoss inside the lab, my queen. In great numbers.
Conversation/zSM_ZergAdjutant/Line00401=J’en ai déjà rencontré certains. Des Tal’darim. Ils sont différents des Protoss que je connais. /// I saw some of them inside already. Tal'darim. They are unlike any protoss I know.
Conversation/zSM_ZergAdjutant/Line00402=Ils servent Amon de leur plein gré. Ils le vénèrent. /// They serve Amon willingly. [Surprise 70]They worship him.[/Surprise]
Conversation/zSM_ZergAdjutant/Line00403=Ils vénèrent un dieu mort ? /// They worship a dead god?
Conversation/zSM_ZergAdjutant/Line00404=C’est ce qui les rend encore plus dangereux. /// That makes them even more dangerous.
Conversation/zSM_ZergAdjutant/Line00405=Contacte les mères des couvées. Dis-leur de faire venir leurs léviathans dans ce système. /// Contact the broodmothers. Tell them to bring their leviathans to this system.
Conversation/zSM_ZergAdjutant/Line00406=Doivent-elles déchaîner leurs couvées sur la station ? /// Should they unleash their broods upon the station?
Conversation/zSM_ZergAdjutant/Line00407=Je veux les avoir à proximité. Une fois cette station détruite, nous irons sur Korhal. /// I want them nearby. [Serious 50]After we destroy this station, we're going to Korhal.[/Serious]
Conversation/zSM_ZergAdjutant/Line00408=Non, Zagara et moi, nous mènerons nos couvées pour cet assaut. /// No, Zagara and I will lead our broods in the assault.
Conversation/zSM_ZergAdjutant/Line00409=Donc, les autres couvées doivent simplement se maintenir en orbite ? /// So the other broods will simply hold in orbit?
Conversation/zSM_ZergAdjutant/Line00410=Elles demandent si nous pouvons détruire les Terrans maintenant qu’ils ne nous sont plus utiles. /// They are asking if we may destroy the terrans now that they are no longer useful.
Conversation/zSM_ZergAdjutant/Line00411=Laisse-moi m’occuper de la stratégie. Qu’est-ce que je peux faire d’autre avec ce léviathan ? /// [Angry 70]Leave the strategy to me.[/Angry] Now, what else can I do on this leviathan?
Conversation/zSM_ZergAdjutant/Line00412=L’Ancien est la clé pour accéder à la puissance de Zérus, et j’ai besoin de ce savoir. /// The Ancient One is key to unlocking the power of Zerus, and I need that knowledge.
Conversation/zSM_ZergAdjutant/Line00413=Ma reine, pourquoi avons-nous éveillé l’Ancien ? Sa puissance dépasse même la vôtre. /// My queen, why did we wake the Ancient One? Its power outstrips even yours.
Conversation/zSM_ZergAdjutant/Line00414=Ne va-t-il pas nous détruire ? /// Will it not destroy us?
Conversation/zSM_ZergAdjutant/Line00415=C’est un pari. Les Terrans font ça, quand leur instinct leur dit que c’est le bon moment. /// It's called a gamble. It's something terrans do, when their instincts tell them the time is right.
Conversation/zSM_ZergAdjutant/Line00416=Je vois. Comme lorsque le Terran James Raynor est venu sur Char pour vous rendre votre forme originelle ? /// I see. Just as when the terran James Raynor came to Char to return you to your original form?
Conversation/zSM_ZergAdjutant/Line00417=Oui, exactement. C’est le problème des paris, Izsha, parfois on les perd. /// [Sad 75]Yes, just like that.[/Sad] [Sad]The thing about gambles, Izsha, is that sometimes you lose.[/Sad]
Conversation/zSM_ZergAdjutant/Line00418=J’avais besoin de l’essence de la couvée de Nafash. Elle l’a faite évoluer vers des sommets d’agressivité. Le conflit avec les Protoss était inévitable. /// I needed the essence of Nafash's brood. She evolved it to new heights of aggression. Conflict with the protoss was inevitable. 
Conversation/zSM_ZergAdjutant/Line00421=Des Protoss, ma reine. En grand nombre. /// Protoss, my queen. In great numbers.
Conversation/zSM_ZergAdjutant/Line00423=Un Terran affirme qu’un autre Terran est en vie, et il pense que ça influera sur l’Essaim ? Comme c’est étrange. /// One terran tells us another terran is alive, and he think this will influence the Swarm? How strange.
Conversation/zSM_ZergAdjutant/Line00424=Les Terrans sont compliqués. Ne dépense pas trop d’énergie à essayer de les comprendre. /// Terrans are complicated. Don't spend too much energy trying to understand them.
Conversation/zSM_ZergAdjutant/Line00425=Oui, ma reine. /// Yes, my queen.
Conversation/zSM_ZergAdjutant/Line00426=Nous sommes entrés dans l’espace du Dominion. Devons-nous poursuivre jusqu’aux installations de recherche du Dominion ? /// We have arrived in Dominion space. Should we move on the Dominion research facility?
Conversation/zSM_ZergAdjutant/Line00427=Le reste du léviathan sert à transporter votre Essaim. /// The rest of the leviathan is devoted to transporting your Swarm.
Conversation/zSM_ZergAdjutant/Line00428=Oui, je les sens maintenant. Des Tal’darim. /// Yes, I sense them now. Tal'darim.
Conversation/zSM_ZergAdjutant/Line00429=Je vais me préparer pour sa venue… mais pas avant d’en avoir fini avec Mengsk. /// I will prepare for his coming... but not until I'm done with [Angry 80]Mengsk.[/Angry]
Conversation/zSM_ZergAdjutant/Line00430=Je veux qu’elles restent à proximité. Une fois cette station détruite, nous irons chercher Jim. /// I want them nearby. [Serious 50]After we destroy this station, we're going after Jim.[/Serious]
Conversation/zSM_ZerusAncientOne/Group00001=Zurvan in Storymode /// Zurvan in Storymode
Conversation/zSM_ZerusAncientOne/Group00002=Before Zerus02 /// Before Zerus02
Conversation/zSM_ZerusAncientOne/Group00003=Before Zerus03 /// Before Zerus03
Conversation/zSM_ZerusAncientOne/Line00001=Les Zergs primordiaux disent que l’Essaim est corrompu. Qu’est-ce que le Xel’Naga déchu, Amon, nous a fait ? /// The primal zerg say the Swarm is corrupted. What did the fallen xel'naga, Amon, do to us?
Conversation/zSM_ZerusAncientOne/Line00002=Il enviait notre force, notre capacité à voler l’essence. Mais nous étions indépendants… Nous ne voulions pas le suivre. /// He desired our strength, the ability to steal essence. But we were independent... We would not follow.
Conversation/zSM_ZerusAncientOne/Line00004=Il a donc soumis les Zergs à une volonté unique et absolue. Ils ont perdu leur identité, et sont devenus ses esclaves. /// And so he bound the zerg to a single overriding will. They lost their identity, and became his slaves.
Conversation/zSM_ZerusAncientOne/Line00005=La conscience collective. C’est ça, la corruption d’Amon ? /// The hive mind. That's Amon's corruption?
Conversation/zSM_ZerusAncientOne/Line00006=Oui, et c’est un terrible destin pour un puissant Zerg primordial. /// It is, and a terrible fate for a strong primal zerg.
Conversation/zSM_ZerusAncientOne/Line00008=Je l’espère, en tout cas. Car il aurait vraiment pu détruire l’univers. /// I hope it is so. For he truly could rip worlds apart.
Conversation/zSM_ZerusAncientOne/Line00015=Il ne m’a jamais contrôlée. J’ai senti… une influence. Quelque chose de sombre, mais disparu depuis longtemps. /// He never controlled me. I felt... an influence. A trace of something dark, but long gone.
Conversation/zSM_ZerusAncientOne/Line00017=Vous êtes née une seconde fois. Un chef de meute primordial au pouvoir infini. /// You have been reborn. A primal pack leader of boundless power.
Conversation/zSM_ZerusAncientOne/Line00018=J’ai l’impression d’avoir le pouvoir de détruire l’univers. /// I feel as if I can rip worlds apart.
Conversation/zSM_ZerusAncientOne/Line00019=Et êtes-vous l’égale d’Amon, qui vous contrôlait autrefois ? /// And are you the equal of Amon, who once controlled you?
Conversation/zSM_ZerusAncientOne/Line00020=Amon devait être mort avant ma contamination. /// Amon must have died before I was infested.
Conversation/zSM_ZerusAncientOne/Line00021=Vous avez des questions. /// You have questions.
Conversation/zSMAmbient_CharFortress/Group00001=Ambient lines for Char Fortress /// Ambient lines for Char Fortress
Conversation/zSMAmbient_CharFortress/Group00002=After Char03 /// After Char03
Conversation/zSMAmbient_CharFortress/Group00003=Before Char01 /// Before Char01
Conversation/zSMAmbient_CharFortress/Group00004=Before Char02 /// Before Char02
Conversation/zSMAmbient_CharFortress/Group00005=Before Char03 /// Before Char03
Conversation/zSMAmbient_CharFortress/Line00001=Partez tant que vous le pouvez, Warfield. /// Get out while you can, Warfield.
Conversation/zSMAmbient_CharFortress/Line00002=Ce monde appartient à l’Essaim. /// This world belongs to the Swarm.
Conversation/zSMAmbient_CharFortress/Line00003=Ce monde appartient à l’Essaim. /// This world belongs to the Swarm.
Conversation/zSMAmbient_CharFortress/Line00014=Partez tant que vous le pouvez, Warfield. /// Get out while you can, Warfield.
Conversation/zSMAmbient_CharFortress/Line00015=Les Zergs de Char sont unis… et nous venons vous chercher, Warfield. /// The zerg on Char are united... and we're coming for you, Warfield.
Conversation/zSMAmbient_CharFortress/Line00016=Les Zergs de Char sont unis… et nous venons vous chercher, Warfield. /// The zerg on Char are united... and we're coming for you, Warfield.
Conversation/zSMAmbient_CharFortress/Line00017=Votre tour viendra, général Warfield. /// Your turn will come, General Warfield.
Conversation/zSMAmbient_CharFortress/Line00018=Votre tour viendra, général Warfield. /// Your turn will come, General Warfield.
Conversation/zSMAmbient_EvolutionMaster/Group00001=Evolution Master Ambients /// Evolution Master Ambients
Conversation/zSMAmbient_EvolutionMaster/Group00002=Réplique blagounette /// Easter Egg Line
Conversation/zSMAmbient_EvolutionMaster/Group00003=Char /// Char
Conversation/zSMAmbient_EvolutionMaster/Group00004=Expédition /// Expedition
Conversation/zSMAmbient_EvolutionMaster/Group00005=Zerus /// Zerus
