Character/Description/Hill,This is the same character that appears in the Wings of Liberty campaign. (Already cast). A gruff mercenary captain who has had a hard life on the battlefield, he fights for profit and not for a cause.=0
Character/Name/ArtanisUI,Artanis=1
VoiceOver/eSportsA/AllyBaseUnderAttack01,J: Our ally's base is under attack. U: Go help? Or counterattack? And so?=4569
VoiceOver/eSportsA/AllyBaseUnderAttack02,J: Ally's base is under attack. What should we do? U: Defend it or counterattack? K: If it were me, I'd go help. The game gets harder if I'm the only one left.=4570
VoiceOver/eSportsA/AllyUnderAttack00,Our allies are being attacked.=4571
VoiceOver/eSportsA/AllyUnderAttack01,J: Your ally is under attack. K: Don't panic. Take your time.=4572
VoiceOver/eSportsA/AllyUnderAttack02,J: Ally under attack! U: Protecting your allies is also important! It's a team game.=4573
VoiceOver/eSportsA/BadLZ00,Unacceptable landing zone.=4574
VoiceOver/eSportsA/BadLZ01,J: Ah, you just can't land there. You gotta look where you're stretching your legs. U: If you can land there, it'll throw off the balance of the game... It's dangerous!=4575
VoiceOver/eSportsA/BadLZ02,J: If you can land here, you can land anywhere. K: It would be interesting if you can land on water. Like one of those floating houses.=4576
VoiceOver/eSportsA/BaseUnderAttack00,Base is under attack.=4577
VoiceOver/eSportsA/BaseUnderAttack01,J: The base is under attack! Do you have defenders? U: You gotta decide. Are you gonna defend to fight another day or are you gonna counterattack?=4578
VoiceOver/eSportsA/BaseUnderAttack02,J: Your base is under attack! Am I the only one seeing this? U: You gotta check and decide what to do!=4579
VoiceOver/eSportsA/BaseUnderAttackProtoss00,Base is under attack.=4580
VoiceOver/eSportsA/BaseUnderAttackProtoss01,U: Uh, your base is under attack! J: Let's stop it! My life for Aiur!=4581
VoiceOver/eSportsA/BaseUnderAttackTerran00,Base is under attack.=4582
VoiceOver/eSportsA/BaseUnderAttackTerran01,J: The base is under attack! Do you have defenders? U: You gotta decide. Are you gonna defend to fight another day or are you gonna counterattack?=4583
VoiceOver/eSportsA/BaseUnderAttackTerran02,J: Your base is under attack! Am I the only one seeing this? U: You gotta check and decide what to do!=4584
VoiceOver/eSportsA/BaseUnderAttackZerg00,Base is under attack.=4585
VoiceOver/eSportsA/BaseUnderAttackZerg01,J: The base is under attack! Do you have defenders? U: You gotta decide. Are you gonna defend to fight another day or are you gonna counterattack?=4586
VoiceOver/eSportsA/BaseUnderAttackZerg02,J: Your base is under attack! Am I the only one seeing this? U: You gotta check and decide what to do!=4587
VoiceOver/eSportsA/BuildError00,Unacceptable build location.=4588
VoiceOver/eSportsA/BuildError01,J: Ah, you can't build there! K: You just have to know where you can and can't build. That's just the basics!=4589
VoiceOver/eSportsA/BuildError02,J: What are you gonna do? Are you gonna build there? U: I can feel the player's hands shaking.=4590
VoiceOver/eSportsA/BuildErrorProtoss00,Unacceptable warp location.=4591
VoiceOver/eSportsA/BuildErrorProtoss01,J: Huh? Are you trying to warp a building there? U: Everybody makes mistakes.=4592
VoiceOver/eSportsA/BuildErrorProtoss02,K: What did I just see? J: You can't warp there!=4593
VoiceOver/eSportsA/BuildErrorTerran00,Unacceptable build location.=4594
VoiceOver/eSportsA/BuildErrorTerran01,J: Ah, you can't build there! K: You just have to know where you can and can't build. That's just the basics!=4595
VoiceOver/eSportsA/BuildErrorTerran02,J: What are you gonna do? Are you gonna build there? U: I can feel the player's hands shaking.=4596
VoiceOver/eSportsA/BuildErrorZerg00,Unacceptable command.=4597
VoiceOver/eSportsA/BuildErrorZerg01,J: You can't do anything like that. U: First, you gotta give exact orders.=4598
VoiceOver/eSportsA/BuildErrorZerg02,K: Um... I don't think that's possible. J: Even the Queen can't obey that order.=4599
VoiceOver/eSportsA/CalldownLaunch00,Nuclear launch detected.=4600
VoiceOver/eSportsA/CalldownLaunch01,K: Nuclear! Nuclear attack! Where's the ghost? J: The romance of the Terrans. But it's only romantic if I'm the one launching. It's horror if I'm the one getting hit.=4601
VoiceOver/eSportsA/CalldownLaunch02,U: Nuclear missile launched! You just can't get hit! You gotta do whatever you can to find it! J: It doesn't just blow up your base, it blows your mind! You have to stop it! You have to find the ghost!=4602
VoiceOver/eSportsA/CalldownLaunchProtoss00,Nuclear launch detected.=4603
VoiceOver/eSportsA/CalldownLaunchProtoss01,J: Oh! What's that red light? That's a nuke! K: Now, keep your cool and stop it. Find the ghost! Quickly!=4604
VoiceOver/eSportsA/CalldownLaunchProtoss02,J: Ah... I see a red dot! U: First of all, a nuclear strike pisses you off. It's such a negative impact on the game.=4605
VoiceOver/eSportsA/CalldownLaunchZerg00,Nuclear launch detected.=4606
VoiceOver/eSportsA/CalldownLaunchZerg01,J: Oh! What's that red light? That's a nuke! K: Now, keep your cool and stop it. Find the ghost! Quickly!=4607
VoiceOver/eSportsA/CalldownLaunchZerg02,J: Ah... I see a red dot! U: First of all, a nuclear strike pisses you off. It's such a negative impact on the game.=4608
VoiceOver/eSportsA/CommandCenterUpgraded00,Command center upgrade complete.<n/>=4609
VoiceOver/eSportsA/CommandCenterUpgraded01,U: Command center upgrade is complete. J: It looks more awesome than before. So shiny!=4610
VoiceOver/eSportsA/CommandCenterUpgraded02,U: Command center upgrade is complete with more features! J: Use it whenever it's necessary!=4611
VoiceOver/eSportsA/ConstructInterrupt00,Construction interrupted.=4612
VoiceOver/eSportsA/ConstructInterrupt01,U: Construction interrupted! The construction is interrupted! J: That sucks! You invested the resources! You gotta finish it!=4613
VoiceOver/eSportsA/ConstructInterrupt02,U: Construction interrupted! Where did the SCV go? K: He ran away! Find him! If these issues add up, there's no going back!=4614
VoiceOver/eSportsA/Countdown00,5... 4... 3... 2... 1!=4615
VoiceOver/eSportsA/Countdown01,5... 4... 3... 2... 1!=4616
VoiceOver/eSportsA/EvolutionComplete00,Evolution complete.=4617
VoiceOver/eSportsA/EvolutionComplete01,U: The evolution has just finished! J: It seems like that took forever.=4618
VoiceOver/eSportsA/EvolutionComplete02,K: Oh, the evolution has just finished. Now, let's move. J: That's right. Looks like it got a little bit stronger. Now just for fun, attack a neutral unit passing by!=4619
VoiceOver/eSportsA/ForcesUnderAttack00,Our forces are under attack.=4620
VoiceOver/eSportsA/ForcesUnderAttack01,J: The enemy forces are attacking your troops. You gotta fight smart. K: You gotta find the right position. Now's the time to concentrate.=4621
VoiceOver/eSportsA/ForcesUnderAttack02,U: Your forces are under attack. Check quickly! K: You gotta do something! You can't lose everything without doing anything!=4622
VoiceOver/eSportsA/ForcesUnderAttackProtoss00,Your warriors have engaged the enemy.=4623
VoiceOver/eSportsA/ForcesUnderAttackProtoss01,J: You encountered the enemy units! Now, how will this battle go? U: The Protoss are the scariest if you can control them well. You gotta concentrate.=4624
VoiceOver/eSportsA/ForcesUnderAttackTerran00,Our forces are under attack.=4625
VoiceOver/eSportsA/ForcesUnderAttackTerran01,J: The enemy forces are attacking your troops. You gotta fight smart. K: You gotta find the right position. Now's the time to concentrate.=4626
VoiceOver/eSportsA/ForcesUnderAttackTerran02,U: Your forces are under attack. Check quickly! K: You gotta do something! You can't lose everything without doing anything!=4627
VoiceOver/eSportsA/ForcesUnderAttackZerg00,Our forces are under attack.=4628
VoiceOver/eSportsA/ForcesUnderAttackZerg01,J: The enemy forces are attacking your troops. You gotta fight smart. K: You gotta find the right position. Now's the time to concentrate.=4629
VoiceOver/eSportsA/ForcesUnderAttackZerg02,U: Your forces are under attack. Check quickly! K: You gotta do something! You can't lose everything without doing anything!=4630
VoiceOver/eSportsA/GGLose00,GG.=4631
VoiceOver/eSportsA/GGWin00,GG!=4632
VoiceOver/eSportsA/GamePaused00,Game paused.=4633
VoiceOver/eSportsA/GamePaused01,J: We'll pause the game for a moment. Please wait. K: If there isn't a major problem, it's good manners to quickly come back and continue the game.=4634
VoiceOver/eSportsA/GamePaused02,J: Ah, when pausing the game, you gotta input the PP and ask the opponent. Of course, you gotta have a good reason, too. U: That's right. If there's a serious problem, of course, you should pause the game. 'Cause you can't lose because of that.=4635
VoiceOver/eSportsA/GameResumed00,Game resumed.=4636
VoiceOver/eSportsA/GameResumed01,J: Now, returning to the game. K: I'm glad there wasn't a serious issue.=4637
VoiceOver/eSportsA/GameResumed02,J: Now, returning to the game. You gotta express your appreciation to the opponent for waiting. K: Send them a thank you basket full of troops. U: Then what, go and do nothing?=4638
VoiceOver/eSportsA/GeyserExhausted00,Vespene geyser exhausted.=4639
VoiceOver/eSportsA/GeyserExhausted01,J: The vespene geyser has dried up! U: Good work! It's good to mine them up and use them up. K: But where are the additional multis?=4640
VoiceOver/eSportsA/GeyserExhausted02,J: The geyser is dried up! Where do you get the gas now? K: You must have additional multis. Of course. Right?=4641
VoiceOver/eSportsA/GeyserExhaustedProtoss00,Vespene geyser exhausted.=4642
VoiceOver/eSportsA/GeyserExhaustedProtoss01,J: The vespene geyser has dried up! U: Good work! It's good to mine them up and use them up. K: But where are the additional multis?=4643
VoiceOver/eSportsA/GeyserExhaustedProtoss02,J: The geyser is dried up! Where do you get the gas now? K: You must have additional multis. Of course. Right?=4644
VoiceOver/eSportsA/GeyserExhaustedTerran00,Vespene geyser exhausted.=4645
VoiceOver/eSportsA/GeyserExhaustedTerran01,J: The vespene geyser has dried up! U: Good work! It's good to mine them up and use them up. K: But where are the additional multis?=4646
VoiceOver/eSportsA/GeyserExhaustedTerran02,J: The geyser is dried up! Where do you get the gas now? K: You must have additional multis. Of course. Right?=4647
VoiceOver/eSportsA/GeyserExhaustedZerg00,Vespene geyser exhausted.=4648
VoiceOver/eSportsA/GeyserExhaustedZerg01,J: The vespene geyser has dried up! U: Good work! It's good to mine them up and use them up. K: But where are the additional multis?=4649
VoiceOver/eSportsA/GeyserExhaustedZerg02,J: The geyser is dried up! Where do you get the gas now? K: You must have additional multis. Of course. Right?=4650
VoiceOver/eSportsA/LandingInterrupt00,Landing sequence interrupted.=4651
VoiceOver/eSportsA/LandingInterrupt01,K: You can't land at this time. U: You gotta relax. That's very important for these little things.=4652
VoiceOver/eSportsA/LandingInterrupt02,U: Ah... you can't land right now. K: You can't just try to land whenever you want.=4653
VoiceOver/eSportsA/MaxSupply00,Unacceptable command. We are at maximum supply.=4654
VoiceOver/eSportsA/MaxSupply01,J: Population 200! You got 200 troops! K: Now, if you still need more troops, you gotta toss out your workers!=4655
VoiceOver/eSportsA/MaxSupply02,J: Terran at 200 will show the hell to the opponent! K: That's right! Great work. Now you gotta use them right. U: The battle is gonna look amazing! I can't wait!=4656
VoiceOver/eSportsA/MaxSupplyProtoss00,Unacceptable command. We are at maximum supply.=4657
VoiceOver/eSportsA/MaxSupplyProtoss01,J: You finally warped 200 Protoss units! K: The Protoss is truly a force to be reckoned with at 200! U: You don't have 100 Probes, right?=4658
VoiceOver/eSportsA/MaxSupplyProtoss02,J: 200 Protoss complete! U: Let's go! What more do you need? It's time to attack. K: still, you gotta look at the enemy and think about strategy!=4659
VoiceOver/eSportsA/MaxSupplyTerran00,Unacceptable command. We are at maximum supply.=4660
VoiceOver/eSportsA/MaxSupplyTerran01,J: Population 200! You got 200 troops! K: Now, if you still need more troops, you gotta toss out your workers!=4661
VoiceOver/eSportsA/MaxSupplyTerran02,J: Terran at 200 will show the hell to the opponent! K: That's right! Great work. Now you gotta use them right. U: The battle is gonna look amazing! I can't wait!=4662
VoiceOver/eSportsA/MaxSupplyZerg00,Unacceptable command. We are at maximum supply.=4663
VoiceOver/eSportsA/MaxSupplyZerg01,J: Wait! You can't spawn any more units! You already have 200 forces! K: Finally, you've complete the Zerg army!=4664
VoiceOver/eSportsA/MaxSupplyZerg02,U: Oh, you can't spawn any more units! The forces are 200 full. J: It's not that you don't have enough Overlords. You just can't spawn any more!=4665
VoiceOver/eSportsA/MetamorphosisComplete00,Metamorphosis complete.=4666
VoiceOver/eSportsA/MetamorphosisComplete01,J: Metamorphosis complete! K: Now, use it wisely!=4667
VoiceOver/eSportsA/MetamorphosisComplete02,J: Metamorphosis complete! U: Now, will it change anything?=4668
VoiceOver/eSportsA/MineralsDepleted00,Mineral field depleted.=4669
VoiceOver/eSportsA/MineralsDepleted01,K: The minerals are all gone! U: If you don't have more multis, it's pretty much game over.=4670
VoiceOver/eSportsA/MineralsDepleted02,J: Minerals! The minerals are gone! Do you have a resource chain? K: Without additional resources, you're out of minerals, and the situation is difficult.=4671
VoiceOver/eSportsA/MutationComplete00,Mutation complete.=4672
VoiceOver/eSportsA/MutationComplete01,K: Mutation complete! U: Now, you gotta use it wisely!=4673
VoiceOver/eSportsA/MutationComplete02,J: Mutation complete! Wow, that took forever. K: The more rushed you are, the more patient you must be.=4674
VoiceOver/eSportsA/NeedCreep00,We must place that on creep.=4675
VoiceOver/eSportsA/NeedCreep01,J: Interesting sight. You're trying to build outside the creep. K: Maybe you should just switch to Terran.=4676
VoiceOver/eSportsA/NeedCreep02,U: Ah... you can't spawn Zerg buildings outside the creep. K: Maybe you palms got too sweaty and slipped.=4677
VoiceOver/eSportsA/NeedGeyser00,Vespene geyser required for placement.=4678
VoiceOver/eSportsA/NeedGeyser01,U: You gotta build it on the vespene geyser. J: You can't just build it anywhere you want!=4679
VoiceOver/eSportsA/NeedGeyser02,U: You gotta put the gas tank on the geyser. J: The SCVs can't just extract gas from anywhere.=4680
VoiceOver/eSportsA/NeedGeyserProtoss00,That must be placed on a vespene geyser.=4681
VoiceOver/eSportsA/NeedGeyserProtoss01,K: The Assimilator goes on the vespene geyser. J: Good try, though! First time I've seen anything like that!=4682
VoiceOver/eSportsA/NeedGeyserProtoss02,J: The gas tank goes on the gas! The most basic of basics! U: Actually, if you're close enough to the geyser, the cursor automatically moves there. The programmers are so nice!=4683
VoiceOver/eSportsA/NeedGeyserTerran00,Vespene geyser required for placement.=4684
VoiceOver/eSportsA/NeedGeyserTerran01,U: You gotta build it on the vespene geyser. J: You can't just build it anywhere you want!=4685
VoiceOver/eSportsA/NeedGeyserTerran02,U: You gotta put the gas tank on the geyser. J: The SCVs can't just extract gas from anywhere.=4686
VoiceOver/eSportsA/NeedGeyserZerg00,We must place that on a vespene geyser.=4687
VoiceOver/eSportsA/NeedGeyserZerg01,J: The gas tank goes on the gas! U: It's obvious that you're nervous.=4688
VoiceOver/eSportsA/NeedGeyserZerg02,J: The Extractor goes on the geyser! Zerg buildings on the creep! K: You gotta be messing with us. Right?=4689
VoiceOver/eSportsA/NeedMoreFood00,Additional supply depots required.=4690
VoiceOver/eSportsA/NeedMoreFood01,J: You've hit the supply limit. You can't produce anything else! They can't do anything if they're hungry! U: No food means not enough supply depot.=4691
VoiceOver/eSportsA/NeedMoreFood02,J: Ah! You don't have enough supplies. You should have your SCVs building supply depots by now. This is a problem with the commander. What's the SCVs' rank? Private. K: you gotta keep managing the supplies. A lot of times, you end up losing your timing.=4692
VoiceOver/eSportsA/NeedMoreFood03,J: Ah, looks like you don't have enough supplies! K: You gotta quickly look around and build more. U: Look, if you build the supply depots in some good locations, it could be strategic.=4693
VoiceOver/eSportsA/NeedMoreFoodProtoss00,You must construct additional pylons.=4694
VoiceOver/eSportsA/NeedMoreFoodProtoss01,U: You gotta warp more Pylons. You should've been on that already. K: You gotta think about defense when laying out the buildings!=4695
VoiceOver/eSportsA/NeedMoreFoodProtoss02,J: You've reached the population limit! Hurry up with the Pylons! K: Did you lose a Pylon a moment ago?=4696
VoiceOver/eSportsA/NeedMoreFoodProtoss03,J: Pylons! You need Pylons! U: Now, think carefully about where you wanna put them!=4697
VoiceOver/eSportsA/NeedMoreFoodTerran00,Additional supply depots required.=4698
VoiceOver/eSportsA/NeedMoreFoodTerran01,J: You've hit the supply limit. You can't produce anything else! They can't do anything if they're hungry! U: No food means not enough supply depot.=4699
VoiceOver/eSportsA/NeedMoreFoodTerran02,J: Ah! You don't have enough supplies. You should have your SCVs building supply depots by now. This is a problem with the commander. What's the SCVs' rank? Private. K: you gotta keep managing the supplies. A lot of times, you end up losing your timing.=4700
VoiceOver/eSportsA/NeedMoreFoodTerran03,J: Ah, looks like you don't have enough supplies! K: You gotta quickly look around and build more. U: Look, if you build the supply depots in some good locations, it could be strategic.=4701
VoiceOver/eSportsA/NeedMoreFoodZerg00,Spawn more Overlords.=4702
VoiceOver/eSportsA/NeedMoreFoodZerg01,J: You've reached the population limit! K: It's hard to manage the population with Zerg, but this is the most basic of basics!=4703
VoiceOver/eSportsA/NeedMoreFoodZerg02,U: You gotta start by spawning more Overlords! J: Who cares if you have the resources? You can't spawn anything if you don't have enough supplies!=4704
VoiceOver/eSportsA/NeedMoreGas00,Insufficient vespene gas.=4705
VoiceOver/eSportsA/NeedMoreGas01,K: Looks like you don't have enough gas. Seems like you can never have enough gas. U: Well, for now, you gotta wait 'til you have enough. K: That's why I like to play unlimited maps sometimes.=4706
VoiceOver/eSportsA/NeedMoreGas02,K: Construction was interrupted because you're out of gas. Did you put enough SCVs on it? U: You gotta wait. Still, isn't it better to not have enough resources than to have too much left over?=4707
VoiceOver/eSportsA/NeedMoreGas03,K: Vespene gas is still not enough! Do we have enough expansions? U: Gas expansion is so important.=4708
VoiceOver/eSportsA/NeedMoreMinerals00,Not enough minerals.=4709
VoiceOver/eSportsA/NeedMoreMinerals01,J: You don't have enough minerals. Either give it up or put some workers on it! K: Wow, MC Yongjun! Great rhyme!=4710
VoiceOver/eSportsA/NeedMoreMinerals02,J: You don't have enough minerals. K: You gotta wait! Your hands might be busy, but you gotta have patience.=4711
VoiceOver/eSportsA/NeedMoreMineralsProtoss00,You have not enough minerals.=4712
VoiceOver/eSportsA/NeedMoreMineralsProtoss01,J: You don't have enough minerals! What's the Probe doing? K: Check for any idle Probes.=4713
VoiceOver/eSportsA/NeedMoreMineralsProtoss02,J: Looks like you don't have enough minerals. That's just how I feel! U: Did you secure enough minerals?=4714
VoiceOver/eSportsA/NeedMoreMineralsProtoss03,J: Minerals, minerals! Not enough minerals! K: Expensive! Protoss units are expensive!=4715
VoiceOver/eSportsA/NeedMoreMineralsZerg00,You have not enough minerals.=4716
VoiceOver/eSportsA/NeedMoreMineralsZerg01,J: Not enough minerals! U: Check if there are enough Drones on it! You can see the number. Are there enough?=4717
VoiceOver/eSportsA/NeedMoreMineralsZerg02,J: You don't have enough minerals! Check for any idle Drones! K: Just keep clicking on it until it's ready! When there are enough resources, it'll begin!=4718
VoiceOver/eSportsA/NeedMoreMineralsZerg03,J: Minerals! Yes, minerals! There's not enough! U: Keep clicking on it 'til there's enough!=4719
VoiceOver/eSportsA/NotEnoughEnergy00,Not enough energy.=4720
VoiceOver/eSportsA/NotEnoughEnergy01,K: Looks like you don't have enough energy. U: Managing energy is just as important as managing the resources. You gotta be ready to use them whenever you need them. J: Whenever I broadcast, I think to myself, I gotta manage my energy well.=4721
VoiceOver/eSportsA/NotEnoughEnergy02,J: You don't have much energy! U: Hahahaha, great line!=4722
VoiceOver/eSportsA/NotEnoughEnergyProtoss00,Not enough energy.=4723
VoiceOver/eSportsA/NotEnoughEnergyProtoss01,K: You don't have enough energy. No, not yet. U: Just hold on a moment. You gotta hold on until you have enough.=4724
VoiceOver/eSportsA/NotEnoughEnergyProtoss02,J: Not enough energy! You need to gather more! K: When it comes to Protoss, it's magic! To use magic whenever you want, you need energy!=4725
VoiceOver/eSportsA/NukeReady00,Nuclear missile ready.=4726
VoiceOver/eSportsA/NukeReady01,K: Nuclear missile ready! Now, you gotta work on the delivery. Are the ghosts upgraded? J: We're gonna get to see the mushroom cloud!=4727
VoiceOver/eSportsA/NukeReady02,K: Nuclear missile ready! You gotta aim carefully. J: Now let's go give the enemy a bloody nose!=4728
VoiceOver/eSportsA/PlaceInPowerField00,You must place that in a power field.=4729
VoiceOver/eSportsA/PlaceInPowerField01,J: Oh! The power doesn't reach there! K: you gotta pay attention to things like this. It's just basic!=4730
VoiceOver/eSportsA/PlaceInPowerField02,J: There's no power there. U: You're very creative, though!=4731
VoiceOver/eSportsA/PylonUnderAttack00,Our pylon is under attack.=4732
VoiceOver/eSportsA/PylonUnderAttack01,U: Oh! Your Pylons are under attack! J: Protect them! If they are destroyed, the nearby buildings will not work!=4733
VoiceOver/eSportsA/PylonUnderAttack02,J: Pylons! Your Pylons are under attack! K: The warnings aren't there to just mess with you. They're cheap, but they're really important buildings!=4734
VoiceOver/eSportsA/QueenDeployed00,A new queen has emerged!=4735
VoiceOver/eSportsA/QueenDeployed01,K: The Queen is resurrected! J: Hail to the Queen!=4736
VoiceOver/eSportsA/QueenDeployed02,U: The Queen has come! K: You gotta choose whether to create more larva or expand the creep!=4737
VoiceOver/eSportsA/QueenDeployed03,J: Happy birthday to the Queen! K: Do you have enough larva? Maybe you should jump to spawning more larva!=4738
VoiceOver/eSportsA/ResearchComplete00,Research complete.=4739
VoiceOver/eSportsA/ResearchComplete01,J: Research is complete! U: Now, this can turn the tide of the game.=4740
VoiceOver/eSportsA/ResearchComplete02,J: Research is complete! U: Let's see how this will factor in!=4741
VoiceOver/eSportsA/SalvageComplete00,Salving operation complete.=4742
VoiceOver/eSportsA/SalvageComplete01,J: Salvage is complete! But it's good to leave some behind! K: A small difference can grow into something big.=4743
VoiceOver/eSportsA/SalvageComplete02,J: Salvage is complete! At least you got something back! U: I feel like it's been worth it!=4744
VoiceOver/eSportsA/ThorRepaired00,Thor repair sequence complete.=4745
VoiceOver/eSportsA/ThorRepaired01,K: The Thor is finally repaired! It's like new! U: I wish I could call an SCV when my car breaks down. Their welding skills are just amazing!=4746
VoiceOver/eSportsA/ThorRepaired02,J: The Thor is like new! U: Now, time to send it back into battle!=4747
VoiceOver/eSportsA/Transmission00,Incoming transmission.=4748
VoiceOver/eSportsA/Transmission01,Incoming transmission.=4749
VoiceOver/eSportsA/TumorUnderAttack00,A creep tumor is under attack.=4750
VoiceOver/eSportsA/TumorUnderAttack01,J: Your creep is under attack! K: Yes, but now you gotta find where the enemy is! The wider the creep, the better!=4751
VoiceOver/eSportsA/TumorUnderAttack02,J: Your creep is under attack. U: Oh, the creep is shrinking! You gotta take countermeasures.=4752
VoiceOver/eSportsA/UpgradeComplete00,Upgrade complete.=4753
VoiceOver/eSportsA/UpgradeComplete01,J: Upgrade is complete! You're stronger now. U: You gotta take advantage of this opportunity.=4754
VoiceOver/eSportsA/UpgradeComplete02,J: Upgrade is complete! You gotta find a way to benefit from this! U: What's gonna come of this?=4755
VoiceOver/eSportsA/WarpInComplete00,Warp complete.=4756
VoiceOver/eSportsA/WarpInComplete01,J: Warp complete! K: That looks amazing!=4757
VoiceOver/eSportsA/WarpInComplete02,J: Warp finished! U: The Protoss is so mysterious!=4758
VoiceOver/eSportsA/WorkersUnderAttack00,Our SCVs are under attack.=4759
VoiceOver/eSportsA/WorkersUnderAttack01,K: Ah! Your SCVs are under attack! U: You gotta save them. You gotta reduce the damage as much as possible.=4760
VoiceOver/eSportsA/WorkersUnderAttack02,K: Your SCVs are under attack! SCVs! U: If you lose them, you'll not only lose your resources, but you'll also lose a lot of time! You gotta save them!=4761
VoiceOver/eSportsA/WorkersUnderAttackProtoss00,Your probes are under attack!=4762
VoiceOver/eSportsA/WorkersUnderAttackProtoss01,J: Oh, your Probes are under attack! Protect them! U: We need to save at least one Probe!=4763
VoiceOver/eSportsA/WorkersUnderAttackProtoss02,J: Probes! The Probes are under attack! U: Protect them! Everyone saw how much one Probe can do! Yeah, in the Legacy of the Void cinematic!=4764
VoiceOver/eSportsA/WorkersUnderAttackTerran00,Our SCVs are under attack.=4765
VoiceOver/eSportsA/WorkersUnderAttackTerran01,K: Ah! Your SCVs are under attack! U: You gotta save them. You gotta reduce the damage as much as possible.=4766
VoiceOver/eSportsA/WorkersUnderAttackTerran02,K: Your SCVs are under attack! SCVs! U: If you lose them, you'll not only lose your resources, but you'll also lose a lot of time! You gotta save them!=4767
VoiceOver/eSportsA/WorkersUnderAttackZerg00,Our drones are under attack!=4768
VoiceOver/eSportsA/WorkersUnderAttackZerg01,J: Drones! Save the poor Drones! U: The Drones are cheap, but they are the foundation of the Zerg army! They're very important!=4769
VoiceOver/eSportsA/WorkersUnderAttackZerg02,J: Drones! Your Drones are getting hit! K: You can't let them die! You gotta take control!=4770
VoiceOver/iNcontrolA/AddOnComplete00,Add-on complete.=4771
VoiceOver/iNcontrolA/AddOnComplete01,We've finished that add-on. Nice.=4772
VoiceOver/iNcontrolA/AllyBaseUnderAttack00,Our allies' base is under attack.=4773
VoiceOver/iNcontrolA/AllyBaseUnderAttack01,Friendo's base is under attack.=4774
VoiceOver/iNcontrolA/AllyUnderAttack00,Our allies are being attacked.=4775
VoiceOver/iNcontrolA/AllyUnderAttack01,Hey? Help your friends.=4776
VoiceOver/iNcontrolA/BadLZ00,Unacceptable landing zone.=4777
VoiceOver/iNcontrolA/BadLZ01,Land there? Ha! No.=4778
VoiceOver/iNcontrolA/BaseUnderAttack00,Base is under attack.=4779
VoiceOver/iNcontrolA/BaseUnderAttack01,Hey! They're attacking our base!=4780
VoiceOver/iNcontrolA/BuildError00,Unacceptable build location.=4781
VoiceOver/iNcontrolA/BuildError01,That'd be a solid no on this one cap'n.=4782
VoiceOver/iNcontrolA/BuildError02,You can't build on that.=4783
VoiceOver/iNcontrolA/BuildError03,Nope. You can't build there.=4784
VoiceOver/iNcontrolA/BuildErrorProtoss00,Unacceptable warp location.=4785
VoiceOver/iNcontrolA/BuildErrorProtoss01,I mean, no. You can't warp there.=4786
VoiceOver/iNcontrolA/BuildErrorZerg00,Unacceptable command.=4787
VoiceOver/iNcontrolA/BuildErrorZerg01,It can't do that.=4788
VoiceOver/iNcontrolA/CalldownLaunch00,A nuclear launch is detected.=4789
VoiceOver/iNcontrolA/CalldownLaunch01,Nukes! Ha! Nice.=4790
VoiceOver/iNcontrolA/CommandCenterUpgraded00,Your command center upgrade is complete.=4791
VoiceOver/iNcontrolA/CommandCenterUpgraded01,Command center got better.=4792
VoiceOver/iNcontrolA/ConstructInterrupt00,Construction interrupted.=4793
VoiceOver/iNcontrolA/ConstructInterrupt01,Our construction project got delayed.=4794
VoiceOver/iNcontrolA/Countdown00,Five... Four... Three... Two... One...=4795
VoiceOver/iNcontrolA/Countdown01,5, 4, 3, 2, 1 (in a funny voice)=4796
VoiceOver/iNcontrolA/EndGame00,And they're outta here!=4797
VoiceOver/iNcontrolA/EvolutionComplete00,Evolution complete.=4798
VoiceOver/iNcontrolA/EvolutionComplete01,We evolved! Stuff got better!=4799
VoiceOver/iNcontrolA/ForcesUnderAttack00,Your forces are under attack.=4800
VoiceOver/iNcontrolA/ForcesUnderAttack01,Our army be scrappin'.=4801
VoiceOver/iNcontrolA/GamePaused00,Game paused.=4802
VoiceOver/iNcontrolA/GamePaused01,Tactical pause. Probably.=4803
VoiceOver/iNcontrolA/GameResumed00,Yes, the game is resumed!=4804
VoiceOver/iNcontrolA/GameResumed01,Game on, pal!=4805
VoiceOver/iNcontrolA/GeyserExhausted00,Vespene geyser exhausted.=4806
VoiceOver/iNcontrolA/GeyserExhausted01,Well, there's no more gas with this one.=4807
VoiceOver/iNcontrolA/LandingInterrupt00,Landing sequence interrupted.=4808
VoiceOver/iNcontrolA/LandingInterrupt01,Commander, the LZ is gonna be a no-go on this one.=4809
VoiceOver/iNcontrolA/MULEDeployed00,Auxiliary mining units activated.=4810
VoiceOver/iNcontrolA/MULEDeployed01,Rich get richer!=4811
VoiceOver/iNcontrolA/MaxSupply00,Unacceptable command. We are at maximum supply.=4812
VoiceOver/iNcontrolA/MaxSupply01,You're maxed, buddy. No more stuff.=4813
VoiceOver/iNcontrolA/MetamorphosisComplete00,The metamorphosis is completed.=4814
VoiceOver/iNcontrolA/MetamorphosisComplete01,Your thing became a better thing!=4815
VoiceOver/iNcontrolA/MineralsDepleted00,Mineral field depleted.=4816
VoiceOver/iNcontrolA/MineralsDepleted01,The minerals have up and gone.=4817
VoiceOver/iNcontrolA/MutationComplete00,Mutation complete.=4818
VoiceOver/iNcontrolA/MutationComplete01,We hulked this out!=4819
