Conversation/DEBUG_FaceAnimTest/Group00001=凱莉根 /// Kerrigan
Conversation/DEBUG_FaceAnimTest/Group00002=伊茲夏 /// Izsha
Conversation/DEBUG_FaceAnimTest/Group00003=札迦拉 /// Zagara
Conversation/DEBUG_FaceAnimTest/Group00004=斯杜科夫 /// Stukov
Conversation/DEBUG_FaceAnimTest/Group00005=維勒安 /// Valerian
Conversation/DEBUG_FaceAnimTest/Group00006=德哈卡 /// Dehaka
Conversation/DEBUG_FaceAnimTest/Group00007=菈莎拉 /// Lasarra
Conversation/DEBUG_FaceAnimTest/Group00008=Kerrigan Infested /// Kerrigan Infested
Conversation/zScripted_Zerus01Before/Line00035=澤瑞斯的力量呼喚妳來這裡。 /// The power of Zerus called you here.
Conversation/zScripted_Zerus01Before/Line00036=妳必須讓澤瑞斯重塑妳！最後一戰即將到來，時間不多了。 /// You must let Zerus remake you, Kerrigan! The final war nears, and there is little time.
Conversation/zScripted_Zerus01Before/Line00037=我才不要。我不會淪為你那鬼預言的工具。 /// I don't have to do a damn thing. I will not be a pawn in your prophecies.
Conversation/zScripted_Zerus01Before/Line00038=可是，妳願意為了復仇而犧牲一切？ /// But you will do anything to have your revenge?
Conversation/zScripted_Zerus01Before/Line00039=願意。 /// Anything.
Conversation/zScripted_Zerus01Before/Line00040=這樣就夠了。 /// Then that is enough.
Conversation/zSM_CharFortress/Group00001=Warfield's Superfortress /// Warfield's Superfortress
Conversation/zSM_CharFortress/Group00002=Before Char01 /// Before Char01
Conversation/zSM_CharFortress/Group00003=Before Char02 /// Before Char02
Conversation/zSM_CharFortress/Group00004=Before Char03 /// Before Char03
Conversation/zSM_CharFortress/Group00006=Haven't talked to Zagara yet /// Haven't talked to Zagara yet
Conversation/zSM_CharFortress/Group00007=Already talked to Zagara /// Already talked to Zagara
Conversation/zSM_CharFortress/Line00004=我不用讀取沃菲爾的思想，也知道他有什麼打算。 /// I don't need to read Warfield's mind to know what he's planning for me.
Conversation/zSM_CharFortress/Line00005=那要塞幾乎無懈可擊，地面只有一條路可走，而且... /// That fortress is nearly unassailable. There is only one ground approach and one--
Conversation/zSM_CharFortress/Line00006=無所謂，我們是蟲群，我們有成千上萬的蟲子可以犧牲。 /// It doesn't matter. We're the Swarm, we can sacrifice thousands for each one of their soldiers.
Conversation/zSM_CharFortress/Line00009=我不在的時候，自治聯盟把這裡當自己家了。 /// The Dominion sure made themselves at home while I was gone.
Conversation/zSM_CharFortress/Line00015=我不用讀取沃菲爾的思想，也知道他有什麼打算。 /// I don't need to read Warfield's mind to know what he's planning for me.
Conversation/zSM_CharFortress/Line00016=無所謂，我們是蟲群，我們有成千上萬的蟲子可以犧牲。 /// It doesn't matter. We're the Swarm, we can sacrifice thousands for each one of their soldiers.
Conversation/zSM_CharFortress/Line00018=他根本不知道我們的能耐。 /// He has no idea what he's up against.
Conversation/zSM_CharFortress/Line00019=他根本不知道我們的能耐。 /// He has no idea what he's up against.
Conversation/zSM_CharFortress/Line00021=等到大軍重回我的麾下，沃菲爾將軍就要被趕回老家了。 /// Once I've reclaimed my forces, General Warfield is getting evicted.
Conversation/zSM_CharFortress/Line00022=蟲族又開始茁壯了。這是你的死期，沃菲爾。 /// The Swarm is growing again. Now for you, Warfield.
Conversation/zSM_CharFortress/Line00023=蟲族又開始茁壯了。這是你的死期，沃菲爾。 /// The Swarm is growing again. Now for you, Warfield.
Conversation/zSM_CharFortress/Line00024=奪回這顆星球會讓你的大帝知道，我要找他算帳了。 /// Reclaiming this world will send a message to your emperor. I'm coming for him.
Conversation/zSM_CharFortress/Line00025=奪回這顆星球會讓你的大帝知道，我要找他算帳了。 /// Reclaiming this world will send a message to your emperor. I'm coming for him.
Conversation/zSM_CharFortress/Line00026=我不在的時候，自治聯盟把這裡當自己家了。 /// The Dominion sure made themselves at home while I was gone.
Conversation/zSM_EvolutionMaster/Comment00001=Kerrigan's eyes light up. She blasts Abathur. /// Kerrigan's eyes light up. She blasts Abathur.
Conversation/zSM_EvolutionMaster/Comment00002=Kerrigan's eyes glow /// Kerrigan's eyes glow
Conversation/zSM_EvolutionMaster/Comment00003=Kerrigan's eyes glow. /// Kerrigan's eyes glow.
Conversation/zSM_EvolutionMaster/Comment00004=This conversation currently slated to happen before Zerus, but getting the alt in case we change our minds later. /// This conversation currently slated to happen before Zerus, but getting the alt in case we change our minds later.
Conversation/zSM_EvolutionMaster/Comment00005=--- Another creature slithers up -- he looks like Abathur, but slightly different. /// --- Another creature slithers up -- he looks like Abathur, but slightly different.
Conversation/zSM_EvolutionMaster/Comment00006=Replacement Abathur ATTACKS Abathur. Kerrigan watches calmly. /// Replacement Abathur ATTACKS Abathur. Kerrigan watches calmly.
Conversation/zSM_EvolutionMaster/Comment00007=Kerrigan walks up to Abathur, and her eyes glow. /// Kerrigan walks up to Abathur, and her eyes glow.
Conversation/zSM_EvolutionMaster/Comment00008=Kerrigan's eyes glow. /// Kerrigan's eyes glow.
Conversation/zSM_EvolutionMaster/Comment00009=Kerrigan's eyes glow again. /// Kerrigan's eyes glow again.
Conversation/zSM_EvolutionMaster/Comment00010=Kerrigan approaches Abathur. There is a terrible screeching from elsewhere in the evolution chamber. /// Kerrigan approaches Abathur. There is a terrible screeching from elsewhere in the evolution chamber.
Conversation/zSM_EvolutionMaster/Comment00011=She walks off. /// She walks off.
Conversation/zSM_EvolutionMaster/Comment00012=These are conversations that fire if no location or plot-specific conversations fire. /// These are conversations that fire if no location or plot-specific conversations fire.
Conversation/zSM_EvolutionMaster/Comment00013=Kerrigan's eyes GLOW. /// Kerrigan's eyes GLOW.
Conversation/zSM_EvolutionMaster/Comment00014=It fades to a low level moaning. /// It fades to a low level moaning.
Conversation/zSM_EvolutionMaster/Comment00015=He reaches for her. /// He reaches for her.
Conversation/zSM_EvolutionMaster/Comment00016=Only fires if player spoke to Abathur before Expedition02 (EvolutionMaster Talk Times is set to 1) /// Only fires if player spoke to Abathur before Expedition02 (EvolutionMaster Talk Times is set to 1)
Conversation/zSM_EvolutionMaster/Comment00017=These fire during the second arc. The second one only fires if the first has already been encountered. /// These fire during the second arc. The second one only fires if the first has already been encountered.
Conversation/zSM_EvolutionMaster/Comment00018=Kerrigan walks away. /// Kerrigan walks away.
Conversation/zSM_EvolutionMaster/Group00001=主要 /// Main
Conversation/zSM_EvolutionMaster/Group00002=查爾 /// Char
Conversation/zSM_EvolutionMaster/Group00003=Abathur plot OBSOLETE /// Abathur plot OBSOLETE
Conversation/zSM_EvolutionMaster/Group00004=再見 /// 6th (Culmination)
Conversation/zSM_EvolutionMaster/Group00005=Expedition /// Expedition
Conversation/zSM_EvolutionMaster/Group00006=2nd Arc, first fallthrough /// 2nd Arc, first fallthrough
Conversation/zSM_EvolutionMaster/Group00007=失敗 /// Fall Through
Conversation/zSM_EvolutionMaster/Group00008=澤瑞斯 /// Zerus
Conversation/zSM_EvolutionMaster/Group00009=2nd Arc /// 2nd Arc
Conversation/zSM_EvolutionMaster/Group00010=混源體 /// Hybrid
Conversation/zSM_EvolutionMaster/Group00011=Space /// Space
Conversation/zSM_EvolutionMaster/Group00012=2nd Arc second fallthrough /// 2nd Arc second fallthrough
Conversation/zSM_EvolutionMaster/Group00013=Before Char01 /// Before Char01
Conversation/zSM_EvolutionMaster/Group00014=General conversation #2 /// General conversation #2
Conversation/zSM_EvolutionMaster/Group00015=General conversation #3 /// General conversation #3
Conversation/zSM_EvolutionMaster/Group00016=Before Expedition01 /// Before Expedition01
Conversation/zSM_EvolutionMaster/Group00017=Before Zerus01 /// Before Zerus01
Conversation/zSM_EvolutionMaster/Group00018=If Zagara Plot active /// If Zagara Plot active
Conversation/zSM_EvolutionMaster/Group00019=General conversation #1 /// General conversation #1
Conversation/zSM_EvolutionMaster/Group00020=Before Hybrid01 /// Before Hybrid01
Conversation/zSM_EvolutionMaster/Group00021=Before Zerus02 /// Before Zerus02
Conversation/zSM_EvolutionMaster/Group00022=3rd /// 3rd
Conversation/zSM_EvolutionMaster/Group00023=4th /// 4th
Conversation/zSM_EvolutionMaster/Group00024=5th /// 5th
Conversation/zSM_EvolutionMaster/Group00025=After Expedition03 /// After Expedition03
Conversation/zSM_EvolutionMaster/Group00026=Before Zerus03 /// Before Zerus03
Conversation/zSM_EvolutionMaster/Group00027=在Space02之前 /// Before Space02
Conversation/zSM_EvolutionMaster/Group00028=Location Specific /// Location Specific
Conversation/zSM_EvolutionMaster/Group00029=克哈 /// Korhal
Conversation/zSM_EvolutionMaster/Group00030=Before Korhal03 /// Before Korhal03
Conversation/zSM_EvolutionMaster/Group00031=廢棄 /// OBSOLETE
Conversation/zSM_EvolutionMaster/Group00033=Before Korhal01 /// Before Korhal01
Conversation/zSM_EvolutionMaster/Line00001=[Surprise 80]所以她可能已經進化成某種[/Surprise]更危險的生物了？這樣一來事情就更有趣了。 /// [Surprise 80]So she may have evolved into something[/Surprise] much more dangerous? That will make things interesting.
Conversation/zSM_EvolutionMaster/Line00003=以前沒有必要，但是現在需要。我會調查本地動物，尋找適合蟲群進化的原質。 /// Not needed before. Needed now. Will look for local fauna. Essence useful for Swarm adaptation.
Conversation/zSM_EvolutionMaster/Line00004=那算是藉口嗎？ /// Is that an excuse?
Conversation/zSM_EvolutionMaster/Line00005=把不必要的適應性加入基因序中是浪費。複雜，不好。 /// Wasteful to spin unnecessary adaptations. Complexity bad.
Conversation/zSM_EvolutionMaster/Line00006=卡迪爾就跟太空深處一樣冰冷。除了利維坦，沒理由讓蟲群適應如此寒冷。 /// Kaldir as cold as deep space. Other than leviathan, no reason to specialize Swarm for such cold.
Conversation/zSM_EvolutionMaster/Line00007=不。她不夠強大，不能指揮我。只有妳能命令我。 /// No. Not powerful enough to command me. Only you.
Conversation/zSM_EvolutionMaster/Line00008=快去辦。 /// Do it.
Conversation/zSM_EvolutionMaster/Line00009=[Serious]阿巴瑟，每當你這樣說的時候...我總覺得好像快回憶起你的事，而且覺得很...[/Serious][Angry]火大。[/Angry] /// [Serious]When you say things like that, Abathur... I almost remember you and I feel... [/Serious][Angry]anger.[/Angry]
Conversation/zSM_EvolutionMaster/Line00010=主宰將許多物種特質編入我的基因序。我等於一整個群落。 /// The Overmind spun me from many species. A brood of one.
Conversation/zSM_EvolutionMaster/Line00012=主宰死後，你做了些什麼？ /// What did you do after the Overmind died?
Conversation/zSM_EvolutionMaster/Line00013=在查爾星的地道中閒晃。漫無目的。[Angry]野生化。[/Angry] /// Wandered the tunnels of Char, without purpose. [Angry]Feral.[/Angry]
Conversation/zSM_EvolutionMaster/Line00014=刀鋒女皇發現了我，讓我再次成為蟲族。 /// Queen of Blades found me. Made me zerg again.
Conversation/zSM_EvolutionMaster/Line00015=適應性。將她自己置於除了進化別無選擇的情況。[Angry 60]強迫自己[/Angry]改變。 /// Adaptation. Place herself in situation where only option, evolution. [Angry 60]Force change[/Angry] on herself.
Conversation/zSM_EvolutionMaster/Line00016=蟲后札迦拉沒試過帶你一起走嗎？ /// Did the broodmother Zagara try to take you with her?
Conversation/zSM_EvolutionMaster/Line00017=告訴我你的工作內容。 /// Tell me about your work.
Conversation/zSM_EvolutionMaster/Line00018=檢查血肉，發掘潛力。基因鏈、序列，扭轉、分割、結合。研究如何能變得更好。 /// Look at flesh, see only potential. Strands, sequences, twisting, separating, joining. See how it could be better.
Conversation/zSM_EvolutionMaster/Line00019=吃下肉體，打碎骨頭，透過身體內部來感受。加以編織，演化。 /// Eat flesh, splinter bone. Inside me, can touch it. Weave it. Spin it.
Conversation/zSM_EvolutionMaster/Line00020=不是變完美？ /// But not perfect?
Conversation/zSM_EvolutionMaster/Line00021=從來沒有完美。完美是變動的目標，從未停止。能夠追求，但永遠達不到。 /// Never perfect. Perfection goal that changes. Never stops moving. Can chase, cannot catch.
Conversation/zSM_EvolutionMaster/Line00022=讓它變強。 /// Make it great.
Conversation/zSM_EvolutionMaster/Line00023=她想奪取超出自己能耐的東西，哼，[Happy]真有野心。[/Happy] /// She was reaching for more than she could hold. [Happy]Ambitious.[/Happy]
Conversation/zSM_EvolutionMaster/Line00024=下次再說，阿巴瑟。 /// Not this time, Abathur.
Conversation/zSM_EvolutionMaster/Line00026=痛楚無關緊要。打碎骨骼，扭曲肌肉，都是為了造就偉大。 /// Pain irrelevant. Break bones, twist muscles -- all to make greatness.
Conversation/zSM_EvolutionMaster/Line00027=我可以讓妳體驗一下，享受生物活著的美好時刻，了解知覺的極限，雖然大多是痛感，不過沒關係。 /// Can do it for you. Enjoy the moment creature comes alive. Understands sensation. Usually pain, but no matter.
Conversation/zSM_EvolutionMaster/Line00028=回憶並不重要，只會讓人分心。 /// Memories not important. Distractions.
Conversation/zSM_EvolutionMaster/Line00029=阿巴瑟，之前你幫忙設計的生物，我創造出來了。 /// Abathur, I've created the creature you helped me design.
Conversation/zSM_EvolutionMaster/Line00030=你還挺有用處的。 /// You certainly have your uses.
Conversation/zSM_EvolutionMaster/Line00031=當我還是...先前[Serious]那個我[/Serious]的時候，[Surprise 60]曾經提供人類給你做實驗嗎？[/Surprise] /// When I was... my [Serious]old self[/Serious], [Surprise 60]did I ever give you humans to experiment on?[/Surprise]
Conversation/zSM_EvolutionMaster/Line00032=是的，結果相當失敗。結構原始，生物適應性極低。 /// Yes. Very bad. Primitive structures, minimal biological adaptability.
Conversation/zSM_EvolutionMaster/Line00033=我不記得了，創造了太多生物。 /// Unclear. Have created many creatures.
Conversation/zSM_EvolutionMaster/Line00034=我清除過你的記憶，對吧？那麼這次我要幫你製造一段記憶讓你記住。 /// I wiped your memory again didn't I? Well, I'm going to give you one memory to hold on to.
Conversation/zSM_EvolutionMaster/Line00035=取代你的蟲族。 /// Your replacement.
Conversation/zSM_EvolutionMaster/Line00037=你知道我原本是人類吧？ /// You know I was terran?
Conversation/zSM_EvolutionMaster/Line00038=罕見的人類個體，幽能潛力強大。克服天生的缺陷。 /// Rare terran individuals, high psionic potential. Overcome flawed origins.
Conversation/zSM_EvolutionMaster/Line00039=從現在開始，不准再對人類進行實驗。 /// From now on, we won't be doing any more experiments on humans.
Conversation/zSM_EvolutionMaster/Line00040=很高興知道這點。 /// Am pleased to know it.
Conversation/zSM_EvolutionMaster/Line00041=沒有意志的駕馭，只是野獸。甚至更低等。 /// Without overriding will, am beast. Less.
Conversation/zSM_EvolutionMaster/Line00044=卡迪爾就跟太空深處一樣冰冷。除了利維坦和飛螳，沒理由讓蟲群適應如此寒冷。 /// Kaldir cold as deep space. Other than leviathan and mutalisk, no reason to specialize Swarm for such cold.
Conversation/zSM_EvolutionMaster/Line00045=[Surprise 80]所以她可能已經進化成某種[/Surprise]更危險的生物了？這樣一來事情就更有趣了。 /// [Surprise 80]So she may have evolved into something[/Surprise] much more dangerous? That will make things interesting.
Conversation/zSM_EvolutionMaster/Line00047=我要查看一下你的記憶，[Serious]看看為什麼我一見到你就火大。[/Serious] /// I'm going to look into your memories, [Serious]and find out why I feel so angry when I see you.[/Serious]
Conversation/zSM_EvolutionMaster/Line00048=[Serious]以前，[/Serious][Surprise 60]我曾經提供人類給你做實驗嗎？[/Surprise] /// [Serious]In the past,[/Serious] [Surprise 60]did I ever give you humans to experiment on?[/Surprise]
Conversation/zSM_EvolutionMaster/Line00049=我本來是人類。 /// I was born a terran.
Conversation/zSM_EvolutionMaster/Line00050=從現在開始，不准再對人類進行實驗。 /// From now on, we won't be doing any more experiments on humans.
Conversation/zSM_EvolutionMaster/Line00051=不是變完美？ /// But not perfect?
Conversation/zSM_EvolutionMaster/Line00052=告訴我你的工作內容。 /// Tell me about your work.
Conversation/zSM_EvolutionMaster/Line00053=你還挺有用處的。 /// You certainly have your uses.
Conversation/zSM_EvolutionMaster/Line00054=我以為你已經讓蟲族克服這個狀況了。 /// I thought you'd made my zerg stronger than this.
Conversation/zSM_EvolutionMaster/Line00055=那算是藉口嗎？ /// Is that an excuse?
Conversation/zSM_EvolutionMaster/Line00057=蟲后札迦拉沒試過帶你一起走嗎？ /// Did the broodmother Zagara try to take you with her?
Conversation/zSM_EvolutionMaster/Line00058=如果她不夠強大，那她怎麼會自認有辦法統御蟲群呢？ /// If she lacks that power, how did she think she could command the Swarm?
Conversation/zSM_EvolutionMaster/Line00060=我以為你已經讓蟲族克服這個狀況了。 /// I thought you'd made my zerg stronger than this.
Conversation/zSM_EvolutionMaster/Line00061=衛星上的蟲群正在受苦。 /// Swarm suffering on this moon.
Conversation/zSM_EvolutionMaster/Line00062=沒人指揮，你就不算是蟲族嗎？ /// You aren't zerg unless you are under someone's control?
Conversation/zSM_EvolutionMaster/Line00067=我從你的腦海中看到...[Surprise 80]是你設計出刀鋒女皇的！[/Surprise][Angry 75]你的手把我裹進了蟲蛹！[/Angry] /// I see it in your mind... [Surprise 80]You designed the Queen of Blades! [/Surprise][Angry 75]Your limbs wrapped me in the chrysalis![/Angry]
Conversation/zSM_EvolutionMaster/Line00069=柔軟又脆弱。打碎骨骼、撕裂肉體，我強化了妳。 /// Weak and soft. Broke bones. Tore flesh. Improved you.
Conversation/zSM_EvolutionMaster/Line00070=啊！ /// Ah!
Conversation/zSM_EvolutionMaster/Line00071=阿巴瑟，我有項特殊計畫要交給你。 /// Abathur, I have a special project for you.
Conversation/zSM_EvolutionMaster/Line00072=正在強化全體蟲群。會抽空處理。 /// Improving the entire Swarm. Will make time.
Conversation/zSM_EvolutionMaster/Line00073=我要你為我設計一種特殊生物，但是在設計基因序列時要分段進行。 /// I want you to spin a special creature for me. But I'm going to have you design its sequences in pieces.
Conversation/zSM_EvolutionMaster/Line00074=告訴我整個狀況，我能幫妳改良。這是我存在的理由。 /// Show me entirety of vision. Can improve your design. My function.
Conversation/zSM_EvolutionMaster/Line00075=這是我的決定，你要照辦。 /// It is my will that we do it this way.
Conversation/zSM_EvolutionMaster/Line00076=我知道了，相當精緻，還能再改良，但是已經很棒了。只是感覺有點熟悉。 /// I see it. Elegant. Can be improved, but good. Something familiar about it.
Conversation/zSM_EvolutionMaster/Line00077=照我說的去做就對了，等下還有其他東西要交給你。 /// Just spin the sequence I asked for. I'll have more later.
Conversation/zSM_EvolutionMaster/Line00078=阿巴瑟，繼續進行我的特殊計畫，還有其他基因序列要讓你處理。 /// Abathur, my special project continues. I have another sequence I wish you to spin.
Conversation/zSM_EvolutionMaster/Line00079=有兩個，很好。這樣我就能推斷出這個生物的用途為何，然後加以改良。 /// Two sequences, good. Enough for me to deduce creature's purpose. Improve it.
Conversation/zSM_EvolutionMaster/Line00080=我可不這樣認為，你知道的，在我把第二個交給你之前，我會先把第一個的記憶消除掉。 /// I don't think so. You see, before I share the second one with you, I'm going to wipe your memory of the first.
Conversation/zSM_EvolutionMaster/Line00081=這樣毫無意義可言，我能...我能... /// Does not make sense. I can... I can...
Conversation/zSM_EvolutionMaster/Line00082=阿巴瑟，我要你幫我造出一種生物，這是第一個基因序列。 /// Abathur, I wish you to spin a creature for me. Here is the first sequence.
Conversation/zSM_EvolutionMaster/Line00083=我知道了，相當精緻，還能再改良，但是已經很棒了。只是感覺有點熟悉。 /// I see it. Elegant. Can be improved, but good. Something familiar about it.
Conversation/zSM_EvolutionMaster/Line00084=我先前要你做出一種生物，你拿到最後一個基因序列了嗎？ /// Do you have the final sequence of the creature I've asked you to spin?
Conversation/zSM_EvolutionMaster/Line00085=最終？只完成第一個。 /// Final? Only the first.
Conversation/zSM_EvolutionMaster/Line00086=你完成了好幾百個基因序列，不過我已經將那些從你記憶中統統消除掉了。 /// You've spun hundreds of sequences, but I've been erasing your memory of each one.
Conversation/zSM_EvolutionMaster/Line00087=幾百個？非常複雜，不是好事。 /// Hundreds? Implies great complexity. Rarely good.
Conversation/zSM_EvolutionMaster/Line00088=喔對了這次的相當複雜，不過一定會成為你最棒的傑作。你毀了我身體那次不算的話。 /// Oh this one is complex, but it will be your finest work. Aside from the time you destroyed my body.
Conversation/zSM_EvolutionMaster/Line00089=在我改變妳的外型時，也使妳變得比原本更強大。 /// When I transfigured you. Made you more than you were.
Conversation/zSM_EvolutionMaster/Line00090=快把最後一個給我。 /// Just give me the last sequence.
Conversation/zSM_EvolutionMaster/Line00092=[Serious]阿巴瑟，每當你這樣說的時候...我總覺得好像快回憶起你的事，而且覺得很...[/Serious][Angry]火大。[/Angry] /// [Serious]When you say things like that, Abathur... I almost remember you and I feel... [/Serious][Angry]anger.[/Angry]
Conversation/zSM_EvolutionMaster/Line00093=主宰死後，你做了些什麼？ /// What did you do after the Overmind died?
Conversation/zSM_EvolutionMaster/Line00094=沒人指揮，你就不算是蟲族嗎？ /// You aren't zerg unless you are under someone's control?
Conversation/zSM_EvolutionMaster/Line00095=你在...你是在跟我說我並不生氣？我覺得怎樣不需要你來告訴我。 /// You're... telling me I'm not angry? Don't ever tell me what I feel.
Conversation/zSM_EvolutionMaster/Line00096=是的，在妳的創生過程中，一再破壞妳的身體，造就出妳的完美。 /// Yes. Moment of your creation. Broke you over and over. Made you perfect.
Conversation/zSM_EvolutionMaster/Line00097=我要查看一下你的記憶，[Serious]看看為什麼我一見到你就火大。[/Serious] /// I'm going to look into your memories, [Serious]and find out why I feel so angry when I see you.[/Serious]
Conversation/zSM_EvolutionMaster/Line00098=我全身上下你都處理過，我要讓你牢牢記住這件事情，當你遇到... /// You left no part of me untouched. I want you to have that memory in your mind when you meet...
Conversation/zSM_EvolutionMaster/Line00099=不明白。身為蟲群中最好的生物，應該要保持下去，不需要再改良。 /// Unclear. Am the finest creature in the Swarm. Keep it strong. No need to make new version.
Conversation/zSM_EvolutionMaster/Line00100=接替你的生物跟你一樣聰明厲害，你們倆個唯一的不同處只有一點。 /// Your replacement is every bit as talented as you. There is only one difference between the two of you.
Conversation/zSM_EvolutionMaster/Line00101=是什麼？ /// What difference?
Conversation/zSM_EvolutionMaster/Line00102=牠未曾一次又一次地破壞我。 /// He never broke me over and over.
Conversation/zSM_EvolutionMaster/Line00103=做就對了。 /// Just spin it.
Conversation/zSM_EvolutionMaster/Line00104=那是無法想像的劇痛，就算想忘記一切，這段記憶永遠揮之不去。 /// The pain was incredible. With everything I've lost, I've never forgotten that.
Conversation/zSM_EvolutionMaster/Line00109=白費力氣，生物很快就會死，疼痛與否不重要。 /// Wasted effort. Creatures will die soon. Pain irrelevant.
Conversation/zSM_EvolutionMaster/Line00110=要不是你對我的計畫[Serious]很重要[/Serious]，你[Angry 85]早就死定了。[/Angry] /// If you [Serious]weren't important[/Serious] to my plans, you'd [Angry 85]be dead right now.[/Angry]
Conversation/zSM_EvolutionMaster/Line00111=不明白。 /// Unclear.
Conversation/zSM_EvolutionMaster/Line00113=如果不清楚整個架構和功能的話無法進行強化改良－ /// Cannot improve design if unclear about the totality of--
Conversation/zSM_EvolutionMaster/Line00114=我說過了，這是我的命令，你不用知道這個生物的完整設計藍圖，我會讓你看看基因序列。 /// I said it is my will. You will not know the entire design of this creature. I will show you the sequence.
Conversation/zSM_EvolutionMaster/Line00115=喔...好，我會盡快造出這個生物。 /// Ah... yes. I will create this creature soon.
Conversation/zSM_EvolutionMaster/Line00116=你在...你是在跟我說我並不生氣？我覺得怎樣不需要你來告訴我。 /// You're... telling me I'm not angry? Don't ever tell me what I feel.
Conversation/zSM_EvolutionMaster/Line00117=基因鏈不同，從基礎結構徹底重組。 /// Genetic strands different. Restructured from base level up.
Conversation/zSM_EvolutionMaster/Line00119=比刀鋒女皇還強。基因序複雜但毫無缺陷。核心設計完全不同。 /// Stronger than Queen of Blades. Sequences complex but clean. Completely different at core. 
Conversation/zSM_EvolutionMaster/Line00120=[Angry 70]難以承認。[/Angry]無法了解新結構。得繼續研究。 /// [Angry 70]Difficult to admit.[/Angry] New structure beyond understanding. Will return to work.
Conversation/zSM_EvolutionMaster/Line00132=沒錯，我不一樣了。我不再受人控制。薩爾納加神器把我變回人形時，也消除了亞蒙對我的影響。 /// Yes, I am different. I am my own master. When the xel'naga artifact made me human again, it cleansed me of Amon's influence.
Conversation/zSM_EvolutionMaster/Line00133=這讓我能夠...超越過去的自己。 /// And that allowed me to become... something greater.
Conversation/zSM_EvolutionMaster/Line00136=我從你的腦海中看到...[Surprise 80]是你設計出刀鋒女皇的！[/Surprise][Angry 75]你的手把我裹進了蟲蛹！[/Angry] /// I see it in your mind... [Surprise 80]You designed the Queen of Blades! [/Surprise][Angry 75]Your limbs wrapped me in the chrysalis![/Angry]
Conversation/zSM_EvolutionMaster/Line00138=要不是你對我的計畫[Serious]很重要[/Serious]，你[Angry 85]早就死定了。[/Angry] /// If you [Serious]weren't important[/Serious] to my plans, you'd [Angry 85]be dead right now.[/Angry]
Conversation/zSM_EvolutionMaster/Line00139=阿巴瑟，我有項特殊計畫要交給你。 /// Abathur, I have a special project for you.
Conversation/zSM_EvolutionMaster/Line00140=我要你為我設計一種特殊生物，但是在設計基因序列時要分段進行。 /// I want you to spin a special creature for me. But I'm going to have you design its sequences in pieces.
Conversation/zSM_EvolutionMaster/Line00141=這是我的決定，你要照辦。 /// It is my will that we do it this way.
Conversation/zSM_EvolutionMaster/Line00142=我說過了，這是我的命令，你不用知道這個生物的完整設計藍圖，我會讓你看看基因序列。 /// I said it is my will. You will not know the entire design of this creature. I will show you the sequence.
Conversation/zSM_EvolutionMaster/Line00143=照我說的去做就對了，等下還有其他東西要交給你。 /// Just spin the sequence I asked for. I'll have more later.
Conversation/zSM_EvolutionMaster/Line00144=我先前要你做出一種生物，你拿到最後一個基因序列了嗎？ /// Do you have the final sequence of the creature I've asked you to spin?
Conversation/zSM_EvolutionMaster/Line00145=你完成了好幾百個基因序列，不過我已經將那些從你記憶中統統消除掉了。 /// You've spun hundreds of sequences, but I've been erasing your memory of each one.
Conversation/zSM_EvolutionMaster/Line00146=喔對了這次的相當複雜，不過一定會成為你最棒的傑作。你毀了我身體那次不算的話。 /// Oh this one is complex, but it will be your finest work. Aside from the time you destroyed my body.
Conversation/zSM_EvolutionMaster/Line00147=那是無法想像的劇痛，就算想忘記一切，這段記憶永遠揮之不去。 /// The pain was incredible. With everything I've lost, I've never forgotten that.
Conversation/zSM_EvolutionMaster/Line00148=快把最後一個給我。 /// Just give me the last sequence.
Conversation/zSM_EvolutionMaster/Line00149=喔...好，我會盡快造出這個生物。 /// Ah... yes. I will create this creature soon.
Conversation/zSM_EvolutionMaster/Line00150=下次再說，阿巴瑟。 /// Not this time, Abathur.
Conversation/zSM_EvolutionMaster/Line00151=快去辦。 /// Do it.
Conversation/zSM_EvolutionMaster/Line00152=在蟲群中沒有像你這樣的生物，[Surprise 60]你身上的原質來自哪裡？[/Surprise] /// There is no other creature like you in the Swarm. [Surprise 60]Where did your essence come from?[/Surprise]
Conversation/zSM_EvolutionMaster/Line00153=在蟲群中沒有像你這樣的生物，[Surprise 60]你身上的原質來自哪裡？[/Surprise] /// There is no other creature like you in the Swarm. [Surprise 60]Where did your essence come from?[/Surprise]
Conversation/zSM_EvolutionMaster/Line00154=憤怒會分泌腎上腺素，回應壓力與眼前的威脅。我對妳沒有威脅，不必生氣。 /// Anger product of adrenaline, stress-response, imminent threat. No threat to you. No anger.
Conversation/zSM_EvolutionMaster/Line00155=告訴我，你幫札迦拉做了什麼改變。 /// Tell me about the changes you made to Zagara.
Conversation/zSM_EvolutionMaster/Line00156=蟲后的標準構造已經具備解決問題、學習以及指揮群落的能力，擁有多重功能。 /// Broodmother template already allowed complex problem solving, learning, ability to command broods, multiple focuses.
Conversation/zSM_EvolutionMaster/Line00157=現在提高了肌肉密度，擴充腦物質，能進行多元局勢推演，具有[Angry 70]靈活的[/Angry]認知能力。 /// Now added muscle density, expanded brain matter. Now able to hypothesize multiple scenarios. Cognitive [Angry 70]flexibility.[/Angry]
Conversation/zSM_EvolutionMaster/Line00158=或許以後我該讓每位蟲后都具備這種能力。 /// Perhaps I should add this to all future broodmothers.
