Character/Name/ArtanisUI,Artanis /// Artanis=0
VoiceOver/TotalBiscuitA/MetamorphosisComplete02,Metamorphosis is finished. I barely recognize that thing now!=3600
VoiceOver/TotalBiscuitA/MetamorphosisComplete03,Metamorphosis is a beautiful thing. Oh, oh god it's monstrous!=3601
VoiceOver/TotalBiscuitA/MetamorphosisComplete04,My favourite commentator is Metamorphosis.=3602
VoiceOver/TotalBiscuitA/MineralsDepleted00,Mineral field depleted.=3603
VoiceOver/TotalBiscuitA/MineralsDepleted01,Wow, you mined all those minerals already, look at you!=3604
VoiceOver/TotalBiscuitA/MineralsDepleted02,You are fresh out of minerals at that base.=3605
VoiceOver/TotalBiscuitA/MineralsDepleted03,Out of minerals. Idle workers are so untidy!=3606
VoiceOver/TotalBiscuitA/MineralsDepleted04,I remember when this was all minerals. Now look at it.=3607
VoiceOver/TotalBiscuitA/MutationComplete00,Mutation complete.=3608
VoiceOver/TotalBiscuitA/MutationComplete01,Your zerg are now extra terrifying.=3609
VoiceOver/TotalBiscuitA/MutationComplete02,That unit has mutated into something even more unpleasant.=3610
VoiceOver/TotalBiscuitA/NeedCreep00,I bet you wish you'd paid attention to your creep spread now don't you?=3611
VoiceOver/TotalBiscuitA/NeedCreep01,Zerg do not thrive without their nutritious creep.=3612
VoiceOver/TotalBiscuitA/NeedCreep02,We must place that on creep. Well, you do, I'll just watch.=3613
VoiceOver/TotalBiscuitA/NeedCreep03,If you must build that pile of pulsating dread, at least put it on some creep.=3614
VoiceOver/TotalBiscuitA/NeedCreep04,You must place that on creep.=3615
VoiceOver/TotalBiscuitA/NeedGeyser00,Don't you need a geyser for that?=3616
VoiceOver/TotalBiscuitA/NeedGeyser01,I'm no expert but I think you need a gas geyser for that.=3617
VoiceOver/TotalBiscuitA/NeedMoreFood00,Additional supply depots required.=3618
VoiceOver/TotalBiscuitA/NeedMoreFood01,You're supply blocked! Might as well GG now.=3619
VoiceOver/TotalBiscuitA/NeedMoreFood02,You forgot to build the depots again didn't you?=3620
VoiceOver/TotalBiscuitA/NeedMoreFood03,Your army is getting hungry, build them more depots!=3621
VoiceOver/TotalBiscuitA/NeedMoreFood04,You want more stuff? Build more depots.=3622
VoiceOver/TotalBiscuitA/NeedMoreFoodProtoss00,You must construct additional pylons.=3623
VoiceOver/TotalBiscuitA/NeedMoreFoodProtoss01,Pylons pylons pylons, always the bloody pylons.=3624
VoiceOver/TotalBiscuitA/NeedMoreFoodProtoss02,Warp in more pylons or nothing's getting done around here.=3625
VoiceOver/TotalBiscuitA/NeedMoreFoodZerg00,Spawn more overlords. Always wanted to say that.=3626
VoiceOver/TotalBiscuitA/NeedMoreFoodZerg01,Overlords, the supply depots of the sky.=3627
VoiceOver/TotalBiscuitA/NeedMoreFoodZerg02,You're supply blocked and it's all your overlords' fault.=3628
VoiceOver/TotalBiscuitA/NeedMoreFoodZerg03,Slow, fat, gassy and essential. Overlords are the solution to your problem.=3629
VoiceOver/TotalBiscuitA/NeedMoreFoodZerg04,Thought you could get away with skipping the Overlords, aye?=3630
VoiceOver/TotalBiscuitA/NeedMoreFoodZerg05,Spawn more Overlords.=3631
VoiceOver/TotalBiscuitA/NeedMoreGas00,Insufficient vespene gas.=3632
VoiceOver/TotalBiscuitA/NeedMoreGas01,Vespene gas gets you the fun stuff. Go get more of it.=3633
VoiceOver/TotalBiscuitA/NeedMoreGas02,You don't have enough gas. Consider expanding.=3634
VoiceOver/TotalBiscuitA/NeedMoreGas03,Gas is really useful, so why don't you have any?=3635
VoiceOver/TotalBiscuitA/NeedMoreMinerals00,Not enough minerals.=3636
VoiceOver/TotalBiscuitA/NeedMoreMinerals01,Mine more minerals, quickly now!=3637
VoiceOver/TotalBiscuitA/NeedMoreMinerals02,My liege, the coffers lack minerals!=3638
VoiceOver/TotalBiscuitA/NeedMoreMinerals03,Where are the minerals? I was told there would be minerals.=3639
VoiceOver/TotalBiscuitA/NeedMoreMinerals04,What you lack in minerals you make up for in charm.=3640
VoiceOver/TotalBiscuitA/NeedMoreMinerals05,You're flat broke mate. Get some more minerals.=3641
VoiceOver/TotalBiscuitA/NotEnoughEnergy00,Not enough energy.=3642
VoiceOver/TotalBiscuitA/NotEnoughEnergy01,You need more energy, have you tried green tea?=3643
VoiceOver/TotalBiscuitA/NotEnoughEnergy02,There's just not enough energy to do that right now.=3644
VoiceOver/TotalBiscuitA/NukeReady00,Nuke's ready! Here's where the fun begins.=3645
VoiceOver/TotalBiscuitA/NukeReady01,We have a nuke! Be careful where you point that thing.=3646
VoiceOver/TotalBiscuitA/NukeReady02,Nuclear missile ready.=3647
VoiceOver/TotalBiscuitA/PlaceInPowerField00,Nope, that needs to go in a power field.=3648
VoiceOver/TotalBiscuitA/PlaceInPowerField01,You need to put that closer to a pylon.=3649
VoiceOver/TotalBiscuitA/PlaceInPowerField02,You can't build that just anywhere, place it in a power field !=3650
VoiceOver/TotalBiscuitA/PylonUnderAttack00,They're piling on your pylon.=3651
VoiceOver/TotalBiscuitA/PylonUnderAttack01,They're trying to shut down your power fields!=3652
VoiceOver/TotalBiscuitA/PylonUnderAttack02,You're not going to let that poor defenseless pylon die are you?=3653
VoiceOver/TotalBiscuitA/PylonUnderAttack03,The enemy has taken a sudden interest in your pylons.=3654
VoiceOver/TotalBiscuitA/PylonUnderAttack04,Your pylons are under attack!=3655
VoiceOver/TotalBiscuitA/QueenDeployed00,Queen's ready! Find a hatchery to inject.=3656
VoiceOver/TotalBiscuitA/QueenDeployed01,You have a new queen. Those hatcheries won't inject themselves.=3657
VoiceOver/TotalBiscuitA/QueenDeployed02,God save your gracious queen.=3658
VoiceOver/TotalBiscuitA/ResearchComplete00,Research complete.=3659
VoiceOver/TotalBiscuitA/ResearchComplete01,Your research is done. Don't forget the rest of them!=3660
VoiceOver/TotalBiscuitA/ResearchComplete02,Research is done! Let's hope you clicked the right one.=3661
VoiceOver/TotalBiscuitA/SalvageComplete00,Salvage complete.=3662
VoiceOver/TotalBiscuitA/ThorRepaired00,Good news, your Thor's repaired! Bad news, it's out of warranty.=3663
VoiceOver/TotalBiscuitA/ThorRepaired01,Your Thor is no longer falling to pieces.=3664
VoiceOver/TotalBiscuitA/Transmission00,Incoming transmission.=3665
VoiceOver/TotalBiscuitA/TumorUnderAttack00,The enemy is jealous of your lovely creep tumors.=3666
VoiceOver/TotalBiscuitA/TumorUnderAttack01,They're trampling all over your beautiful garden of creep tumors!=3667
VoiceOver/TotalBiscuitA/TumorUnderAttack02,Your creep tumors are being destroyed. You spent so long spreading those!=3668
VoiceOver/TotalBiscuitA/TumorUnderAttack03,Those savages are ruining your perfectly spread creep tumors!=3669
VoiceOver/TotalBiscuitA/TumorUnderAttack04,Your creep tumors are under attack.=3670
VoiceOver/TotalBiscuitA/UpgradeComplete00,Upgrade complete.=3671
VoiceOver/TotalBiscuitA/UpgradeComplete01,Upgrade's done!=3672
VoiceOver/TotalBiscuitA/UpgradeComplete02,You just upgraded your units. Maybe keep doing that!=3673
VoiceOver/TotalBiscuitA/UpgradeComplete03,Your units are augmented.=3674
VoiceOver/TotalBiscuitA/WarpInComplete00,Warp in complete. Now what?=3675
VoiceOver/TotalBiscuitA/WarpInComplete01,Warp in successful. Everything's molecules are where they should be.=3676
VoiceOver/TotalBiscuitA/WarpInComplete02,Ah, the familiar yet pungent odor of a warp-in.=3677
VoiceOver/TotalBiscuitA/WorkersUnderAttack00,I see minerals, I see gas, I see SCV harrass.=3678
VoiceOver/TotalBiscuitA/WorkersUnderAttack01,Your SCVs are being harassed and it's ruining workplace morale!=3679
VoiceOver/TotalBiscuitA/WorkersUnderAttack02,Your SCVs can't mine when they're dead.=3680
VoiceOver/TotalBiscuitA/WorkersUnderAttack03,Someone's trying to kill your SCVs.=3681
VoiceOver/TotalBiscuitA/WorkersUnderAttack04,Unattended SCVs are known to explode, careful now.=3682
VoiceOver/TotalBiscuitA/WorkersUnderAttackProtoss00,Your probe count is being downsized.=3683
VoiceOver/TotalBiscuitA/WorkersUnderAttackProtoss01,Your probes are under attack!=3684
VoiceOver/TotalBiscuitA/WorkersUnderAttackProtoss02,Your probes are in a hazardous working environment.=3685
VoiceOver/TotalBiscuitA/WorkersUnderAttackProtoss03,Fewer probes means more space for units! Great plan boss.=3686
VoiceOver/TotalBiscuitA/WorkersUnderAttackProtoss04,They've found your probes and it's not going to be pretty.=3687
VoiceOver/TotalBiscuitA/WorkersUnderAttackZerg00,Your drones are becoming an endangered species.=3688
VoiceOver/TotalBiscuitA/WorkersUnderAttackZerg01,The enemy is pruning your drone count.=3689
VoiceOver/TotalBiscuitA/WorkersUnderAttackZerg02,If you don't protect your drones, how can we trust you with the fun stuff?=3690
VoiceOver/TotalBiscuitA/WorkersUnderAttackZerg03,Drones have many natural predators. Look, here they come now!=3691
VoiceOver/TotalBiscuitA/WorkersUnderAttackZerg04,They're ruining your carefully planned economy!=3692
VoiceOver/TotalBiscuitA/WorkersUnderAttackZerg05,Those drones had families!=3693
VoiceOver/TotalBiscuitA/WorkersUnderAttackZerg06,Your drones are off to the big hatchery in the sky.=3694
VoiceOver/TychusAnnouncer/AddOnComplete00,O adicional tá feito. /// Add-on complete.=3695
VoiceOver/TychusAnnouncer/AddOnComplete01,Aquele adicionalzinho tá prontinho. /// Your purdy little add-on's ready.=3696
VoiceOver/TychusAnnouncer/AllyBaseUnderAttack00,A base aliada tá passando um belo aperto. /// Ally's base is in a real mess of trouble.=3697
VoiceOver/TychusAnnouncer/AllyBaseUnderAttack01,O inimigo tá indo atrás da base aliada. /// The enemy's goin' after your ally's base.=3698
VoiceOver/TychusAnnouncer/AllyBaseUnderAttack02,A base aliada tá sendo atacada. /// Ally's base is under assault.=3699
VoiceOver/TychusAnnouncer/AllyUnderAttack00,Os seus aliados tão levando uma surra. /// Your allies are getting their butts kicked.=3700
VoiceOver/TychusAnnouncer/AllyUnderAttack01,Os aliados tão numa fria. /// Allies are in hot water.=3701
VoiceOver/TychusAnnouncer/AllyUnderAttack02,Os seus aliados começaram uma briga. /// Your allies have started a fight.=3702
VoiceOver/TychusAnnouncer/BadLZ00,Não dá pra pousar aí. /// Can't land there.=3703
VoiceOver/TychusAnnouncer/BaseUnderAttack00,A base tá sendo atacada. /// Base is under attack.=3704
VoiceOver/TychusAnnouncer/BaseUnderAttack01,As coisas tão pegando fogo na tua base. /// Things are gettin' rowdy at your base.=3705
VoiceOver/TychusAnnouncer/BaseUnderAttack02,Tá uma confusão dos diabos lá na tua base. /// Real dust up at that base of yours.=3706
VoiceOver/TychusAnnouncer/BuildError00,Não dá pra construir aí. /// Can't build there.=3707
VoiceOver/TychusAnnouncer/BuildError01,Não dá não, chefia. /// No can do, partner.=3708
VoiceOver/TychusAnnouncer/BuildError02,Você sabe que não pode construir nisso. /// Y'know you can't build on that.=3709
VoiceOver/TychusAnnouncer/BuildErrorProtoss00,Não dá pra transdobrar aí. /// Can't warp there.=3710
VoiceOver/TychusAnnouncer/BuildErrorZerg00,Nunca que isso vai dar certo. /// No way is that gonna work.=3711
VoiceOver/TychusAnnouncer/CalldownLaunch00,Lançamento nuclear detectado. /// Nuclear launch detected.=3712
VoiceOver/TychusAnnouncer/CalldownLaunch01,Tem uma arma nuclear quentinha vindo na sua fuça. /// Got a hot, fresh nuke comin' your way.=3713
VoiceOver/TychusAnnouncer/CommandCenterUpgraded00,O aprimoramento da Central de Comando tá pronto. /// Command center upgrade complete.=3714
VoiceOver/TychusAnnouncer/ConstructInterrupt00,Os VCEs foram interrompidos. /// SCVs got interrupted.=3715
VoiceOver/TychusAnnouncer/ConstructInterrupt01,Os malditos VCEs foram distraídos. /// Damn SCVs got distracted.=3716
VoiceOver/TychusAnnouncer/ConstructInterrupt02,Esses VCEs idiotas pararam de trabalhar. /// Those fool SCVs stopped workin'.=3717
VoiceOver/TychusAnnouncer/Countdown00,Cinco... Quatro... Três... Dois... Um... /// Five... Four... Three... Two... One...=3718
VoiceOver/TychusAnnouncer/EndGame00,Bem suave você, hein? /// Real smooth, ain't ya?=3719
VoiceOver/TychusAnnouncer/EndGame01,A vitória cai bem em você, neném. /// Victory, it looks good on ya, kid.=3720
VoiceOver/TychusAnnouncer/EndGameLost00,Não se preocupe. Uma hora a revanche vem. /// Don't worry. There's always a rematch.=3721
VoiceOver/TychusAnnouncer/EndGameTied00,Mas que diacho. Vocês empataram. /// Well I'll be damned. Y'all tied.=3722
VoiceOver/TychusAnnouncer/EvolutionComplete00,Acabou de evoluir... seja lá o que isso for. /// It's done evolvin'... whatever it is.=3723
VoiceOver/TychusAnnouncer/EvolutionComplete01,Você evoluiu uma pilha de alguma coisa aí. /// You evolved yourself a pile of somethin'.=3724
VoiceOver/TychusAnnouncer/ForcesUnderAttack00,As suas forças tão em combate. /// Your forces are in combat.=3725
VoiceOver/TychusAnnouncer/ForcesUnderAttack01,As forças tão sendo atacadas. /// Forces under attack.=3726
VoiceOver/TychusAnnouncer/ForcesUnderAttack02,As suas forças tão abrindo fogo. /// Your forces are openin' fire.=3727
VoiceOver/TychusAnnouncer/ForcesUnderAttackProtoss00,Os seus guerreiros tão tocando o terror. /// Your warriors are causing some mayhem.=3728
VoiceOver/TychusAnnouncer/ForcesUnderAttackProtoss01,Os guerreiros tão descendo o sarrafo do jeito que podem. /// Warriors are out there givin' as good as they get.=3729
VoiceOver/TychusAnnouncer/ForcesUnderAttackZerg00,A sua casta achou alguma coisa pra mastigar. /// Your brood found somethin' to chew on.=3730
VoiceOver/TychusAnnouncer/ForcesUnderAttackZerg01,A sua casta entrou na briga. /// Your brood's entered the fray.=3731
VoiceOver/TychusAnnouncer/ForcesUnderAttackZerg02,Os seus insetos tão atacando. /// Your bugs are attackin'.=3732
VoiceOver/TychusAnnouncer/GamePaused00,Descansa um pouco. Pega uma gelada! /// Take a break. Get yourself a cold one!=3733
VoiceOver/TychusAnnouncer/GameResumed00,*efeito sonoro de lata abrindo* Ahhh... Como nos velhos tempos. /// *SFX: beverage can opening* Ahhh... just like old times.=3734
VoiceOver/TychusAnnouncer/GeyserExhausted00,O gêiser já era. /// Geyser's done.=3735
VoiceOver/TychusAnnouncer/GeyserExhausted01,O gêiser secou. /// Geyser's dried up.=3736
VoiceOver/TychusAnnouncer/LandingInterrupt00,A zona de pouso tá bloqueada. /// Landing zone's blocked.=3737
VoiceOver/TychusAnnouncer/MULEDeployed00,MULEs enviados. /// MULEs deployed.=3738
VoiceOver/TychusAnnouncer/MaxSupply00,Você tá no máximo de suprimentos... Olha só! /// Ya hit max supply... Look at that!=3739
VoiceOver/TychusAnnouncer/MaxSupply01,Pega leve aí, você já tá no máximo. /// Easy there, you're already capped.=3740
VoiceOver/TychusAnnouncer/MetamorphosisComplete00,Olha, você fez uma bela de uma metamorfose aí, não foi? /// Well, you did yourself a real metamorphosis there, didn't ya?=3741
VoiceOver/TychusAnnouncer/MetamorphosisComplete01,Isso sim é uma metamorfose. /// Now that's a metamorphosis...=3742
VoiceOver/TychusAnnouncer/MineralsDepleted00,O aglomerado de minérios acabou. /// Mineral cluster's all gone.=3743
VoiceOver/TychusAnnouncer/MineralsDepleted01,Não vai sair mais nenhum mineriozinho desse aglomerado, não. /// That's all the minerals you're gettin' outta that cluster.=3744
VoiceOver/TychusAnnouncer/MineralsDepleted02,Não tem mais minério nesse aglomerado. /// Ain't no minerals left in that cluster.=3745
VoiceOver/TychusAnnouncer/MutationComplete00,A mutação tá pronta. /// Mutation's complete.=3746
VoiceOver/TychusAnnouncer/MutationComplete01,A mutação daquela coisa lá terminou. /// That thing's done mutated.=3747
VoiceOver/TychusAnnouncer/NeedCreep00,Isso aí vai em gosma. /// That has to go on creep.=3748
VoiceOver/TychusAnnouncer/NeedCreep01,Tem que pôr isso daí em gosma, neném! /// Gotta put that on creep, baby!=3749
VoiceOver/TychusAnnouncer/NeedGeyser00,Coloca isso aí num gêiser, valeu? /// Put that on a geyser, would ya?=3750
VoiceOver/TychusAnnouncer/NeedGeyser01,Isso aí vai num gêiser. /// That goes on a geyser.=3751
VoiceOver/TychusAnnouncer/NeedGeyserProtoss00,Transdobra isso daí num gêiser. /// Warp that on a geyser.=3752
VoiceOver/TychusAnnouncer/NeedGeyserProtoss01,A transdobra disso daí tem que ser num gêiser. /// That's gotta be warped over a geyser.=3753
VoiceOver/TychusAnnouncer/NeedGeyserZerg00,Transmuta isso daí num gêiser. /// Morph that on a geyser.=3754
VoiceOver/TychusAnnouncer/NeedGeyserZerg01,Tem que transmutar isso aí num gêiser, colega. /// Gotta morph it over a geyser, amigo.=3755
VoiceOver/TychusAnnouncer/NeedMoreFood00,Precisa de mais depósitos de suprimentos. /// Need more supply depots.=3756
VoiceOver/TychusAnnouncer/NeedMoreFood01,Arrume um depósito de suprimentos. /// Get your paws on a supply depot.=3757
VoiceOver/TychusAnnouncer/NeedMoreFood02,Construa depósitos de suprimentos primeiro. /// Build supply depots for that.=3758
VoiceOver/TychusAnnouncer/NeedMoreFoodProtoss00,Precisando de um daqueles pilares. /// Need one o' them pylons.=3759
VoiceOver/TychusAnnouncer/NeedMoreFoodProtoss01,Arranja um pilar aí, beleza? /// Scare up a pylon, would ya?=3760
VoiceOver/TychusAnnouncer/NeedMoreFoodProtoss02,Monta um pilarzinho pra você, chefia. /// Build yourself a little pylon, chief.=3761
VoiceOver/TychusAnnouncer/NeedMoreFoodZerg00,Arrume uns suseranos. /// Get some overlords.=3762
VoiceOver/TychusAnnouncer/NeedMoreFoodZerg01,Tu precisa de suseranos, cara. /// Ya need overlords, kiddo.=3763
VoiceOver/TychusAnnouncer/NeedMoreFoodZerg02,Faz uns suseranos aí, beleza? /// Make some overlords, would ya?=3764
VoiceOver/TychusAnnouncer/NeedMoreGas00,Arrume mais gás vespeno. /// Get more vespene gas.=3765
VoiceOver/TychusAnnouncer/NeedMoreGas01,O gás já era. /// All outta gas.=3766
VoiceOver/TychusAnnouncer/NeedMoreGas02,Arruma um gás antes, chefia. /// Gas up first, chief.=3767
VoiceOver/TychusAnnouncer/NeedMoreMinerals00,Você tá com pouco minério. /// You're low on minerals.=3768
VoiceOver/TychusAnnouncer/NeedMoreMinerals01,Sem minério suficiente. /// Not enough minerals.=3769
VoiceOver/TychusAnnouncer/NeedMoreMinerals02,Arranja uns minérios aí. /// Grab yourself some minerals.=3770
VoiceOver/TychusAnnouncer/NotEnoughEnergy00,A energia já era. /// Energy's gone.=3771
VoiceOver/TychusAnnouncer/NotEnoughEnergy01,Você precisa de energia. /// Need some energy.=3772
VoiceOver/TychusAnnouncer/NukeReady00,Arma nuclear pronta. Sorte a sua. /// Nuke's ready. Lucky you.=3773
VoiceOver/TychusAnnouncer/NukeReady01,Tem uma arma nuclear das boas aqui pra você. /// Real good nuke here for ya.=3774
VoiceOver/TychusAnnouncer/PlaceInPowerField00,Isso vai em um Campo de Energia. /// That goes in a power field.=3775
VoiceOver/TychusAnnouncer/PylonUnderAttack00,O pilar tá precisando de proteção. /// Pylon needs some protection.=3776
VoiceOver/TychusAnnouncer/PylonUnderAttack01,Aqueles imbecis tão atacando o seu pilar. /// Those numbskulls are attacking your pylon.=3777
VoiceOver/TychusAnnouncer/PylonUnderAttack02,O inimigo foi pra cima dos seus pilares. Que ótimo. /// Enemy's targeted your pylons. Just great.=3778
VoiceOver/TychusAnnouncer/QueenDeployed00,A Rainha apareceu. /// Queen's been spawned.=3779
VoiceOver/TychusAnnouncer/QueenDeployed01,A Rainha tá pronta pra brigar, eu acho. /// Queen's ready to fight, I reckon.=3780
VoiceOver/TychusAnnouncer/QueenDeployed02,FIM=3781
VoiceOver/TychusAnnouncer/ResearchComplete00,Pesquisa concluída. /// Research complete.=3782
VoiceOver/TychusAnnouncer/ResearchComplete01,A pesquisa acabou. /// Research has wrapped up.=3783
VoiceOver/TychusAnnouncer/SalvageComplete00,Recuperação terminada. /// Salvage complete.=3784
VoiceOver/TychusAnnouncer/SalvageComplete01,Recuperou até o último parafuso. /// Salvaged every last bit of it.=3785
VoiceOver/TychusAnnouncer/StartGame00,Vai lá matar esses manés. /// Go kill those suckers.=3786
VoiceOver/TychusAnnouncer/StartGame01,Desce a lenha, tá certo? /// Kick some ass, will ya?=3787
VoiceOver/TychusAnnouncer/StartGame02,Grrrr, já tava na hora. /// Hell, it's about time.=3788
VoiceOver/TychusAnnouncer/ThorRepaired00,Thor preparado pra voltar... Aí sim. /// Thor's ready for more action... Nice.=3789
VoiceOver/TychusAnnouncer/ThorRepaired01,Thor novinho em folha, pronto pra ir brincar. /// Thor's all cleaned up and ready to play.=3790
VoiceOver/TychusAnnouncer/Transmission00,Transmissão recebida. /// Incoming transmission.=3791
VoiceOver/TychusAnnouncer/TumorUnderAttack00,O Tumor Gosmento tá apanhando. /// Creep tumor's gettin' all banged up.=3792
VoiceOver/TychusAnnouncer/TumorUnderAttack01,O Tumor Gosmento tá numa situação difícil. /// Creep tumor's in a real pickle.=3793
VoiceOver/TychusAnnouncer/TumorUnderAttack02,Tão atacando o seu... hã... seu Tumor Gosmento. /// They're attacking your... uh... your creep tumor.=3794
VoiceOver/TychusAnnouncer/UpgradeComplete00,Aprimoramento feito. /// Upgrade complete.=3795
VoiceOver/TychusAnnouncer/UpgradeComplete01,Seu aprimoramento tá pronto. /// Upgrade's all set.=3796
VoiceOver/TychusAnnouncer/WarpInComplete00,Transdobra feita. /// Warp in complete.=3797
VoiceOver/TychusAnnouncer/WarpInComplete01,Tudo já foi transdobrado agora. /// That's all warped in now.=3798
VoiceOver/TychusAnnouncer/WorkersUnderAttack00,Tão batendo nos VCEs. /// They're bashin' the SCVs.=3799
VoiceOver/TychusAnnouncer/WorkersUnderAttack01,Os VCEs tão apanhando. /// SCVs are gettin' busted.=3800
VoiceOver/TychusAnnouncer/WorkersUnderAttack02,O inimigo tá atrás dos seus VCEs. /// The enemy's after your SCVs.=3801
VoiceOver/TychusAnnouncer/WorkersUnderAttackProtoss00,As tuas sondas tão levando porrada. /// Your probes are gettin' smashed up.=3802
VoiceOver/TychusAnnouncer/WorkersUnderAttackProtoss01,Tão caindo em cima das tuas sondas. /// They're throwin' down on your probes.=3803
VoiceOver/TychusAnnouncer/WorkersUnderAttackProtoss02,As sondas tão passando aperto. /// Probes are in a tight spot.=3804
VoiceOver/TychusAnnouncer/WorkersUnderAttackZerg00,Tão mexendo com os seus zangões. /// They're pickin' on your drones.=3805
VoiceOver/TychusAnnouncer/WorkersUnderAttackZerg01,Os seus zangões tão levando porrada. /// Your drones are getting swiped at.=3806
VoiceOver/TychusAnnouncer/WorkersUnderAttackZerg02,Os inimigos tão acertando os teus zangões. /// Enemy's hittin' your little drones.=3807
VoiceOver/UmA/AddOnComplete00,O adicional tá feito.=3808
VoiceOver/UmA/AllyBaseUnderAttack00,A base do nosso aliado tá sendo atacada.=3809
VoiceOver/UmA/AllyUnderAttack00,Seus aliados estão em combate.=3810
VoiceOver/UmA/BadLZ00,Zona de pouso inaceitável.=3811
VoiceOver/UmA/BaseUnderAttack00,A base tá sendo atacada.=3812
VoiceOver/UmA/BaseUnderAttackProtoss00,A base tá sendo atacada.=3813
VoiceOver/UmA/BaseUnderAttackTerran00,A base tá sendo atacada.=3814
VoiceOver/UmA/BaseUnderAttackZerg00,A base tá sendo atacada.=3815
VoiceOver/UmA/BuildErrorProtoss00,Local de transdobra inaceitável.=3816
VoiceOver/UmA/BuildErrorTerran00,Local de construção inaceitável.=3817
VoiceOver/UmA/BuildErrorTerran02,Você não pode construir aí.=3818
VoiceOver/UmA/CalldownLaunch00,Lançamento nuclear detectado.=3819
VoiceOver/UmA/CommandCenterUpgraded00,Aprimoramento da Central de Comando concluído.=3820
VoiceOver/UmA/ConstructInterrupt00,Construção interrompida.=3821
VoiceOver/UmA/EvolutionComplete00,Evolução concluída.=3822
VoiceOver/UmA/EvolutionComplete01,Evolução concluída.=3823
VoiceOver/UmA/EvolutionComplete02,Evolução concluída.=3824
VoiceOver/UmA/ForcesUnderAttack00,Nossas forças tão sendo atacadas.=3825
VoiceOver/UmA/ForcesUnderAttackProtoss00,Nossas forças tão sendo atacadas.=3826
VoiceOver/UmA/ForcesUnderAttackTerran00,Nossas forças tão sendo atacadas.=3827
VoiceOver/UmA/ForcesUnderAttackZerg00,Nossas forças tão sendo atacadas.=3828
VoiceOver/UmA/GGLose00,GG.=3829
VoiceOver/UmA/GGLose01,GG!=3830
VoiceOver/UmA/GGWin00,GG.=3831
VoiceOver/UmA/GamePaused00,Jogo pausado.=3832
VoiceOver/UmA/GameResumed00,Jogo retomado.=3833
VoiceOver/UmA/GeyserExhausted00,Gêiser de gás vespeno exaurido.=3834
VoiceOver/UmA/GeyserExhaustedProtoss00,Gêiser de gás vespeno exaurido.=3835
VoiceOver/UmA/GeyserExhaustedTerran00,Gêiser de gás vespeno exaurido.=3836
VoiceOver/UmA/GeyserExhaustedZerg00,Gêiser de gás vespeno exaurido.=3837
VoiceOver/UmA/MaxSupply00,Comando inaceitável. Estamos com o máximo de suprimentos.=3838
VoiceOver/UmA/MaxSupplyProtoss00,Comando inaceitável. Estamos com o máximo de suprimentos.=3839
VoiceOver/UmA/MaxSupplyTerran00,Comando inaceitável. Estamos com o máximo de suprimentos.=3840
VoiceOver/UmA/MaxSupplyZerg00,Comando inaceitável. Estamos com o máximo de suprimentos.=3841
VoiceOver/UmA/MetamorphosisComplete00,Metamorfose concluída.=3842
VoiceOver/UmA/MetamorphosisComplete01,Metamorfose concluída.=3843
VoiceOver/UmA/MineralsDepleted00,Jazida de minérios esgotada.=3844
VoiceOver/UmA/MutationComplete00,Mutação concluída.=3845
VoiceOver/UmA/NeedCreep00,Precisamos posicionar isso na gosma.=3846
VoiceOver/UmA/NeedGeyser00,Gêiser de gás vespeno necessário para o posicionamento.=3847
VoiceOver/UmA/NeedGeyserProtoss00,Gêiser de gás vespeno necessário para o posicionamento.=3848
VoiceOver/UmA/NeedGeyserTerran00,Gêiser de gás vespeno necessário para o posicionamento.=3849
VoiceOver/UmA/NeedGeyserZerg00,Gêiser de gás vespeno necessário para o posicionamento.=3850
VoiceOver/UmA/NeedMoreFood00,Depósitos de suprimentos adicionais necessários.=3851
VoiceOver/UmA/NeedMoreFoodTerran00,Depósitos de suprimentos adicionais necessários.=3852
VoiceOver/UmA/NeedMoreFoodZerg00,Gere suseranos adicionais.=3853
VoiceOver/UmA/NeedMoreGas00,Gás vespeno insuficiente.=3854
VoiceOver/UmA/NeedMoreMinerals00,Sem minério suficiente.=3855
VoiceOver/UmA/NotEnoughEnergy00,Energia insuficiente.=3856
VoiceOver/UmA/NukeReady00,Míssil nuclear pronto.=3857
VoiceOver/UmA/PlaceInPowerField00,Você precisa colocar isso em um campo de energia.=3858
VoiceOver/UmA/PylonUnderAttack00,Nosso pilar está sendo atacado.=3859
VoiceOver/UmA/QueenDeployed00,Surgiu uma nova rainha!=3860
VoiceOver/UmA/ResearchComplete00,Pesquisa concluída.=3861
VoiceOver/UmA/SalvageComplete00,Operação de recuperação concluída.=3862
VoiceOver/UmA/Transmission00,Transmissão recebida.=3863
VoiceOver/UmA/TumorUnderAttack00,Um tumor gosmento está sendo atacado.=3864
VoiceOver/UmA/UpgradeComplete00,Aprimoramento feito.=3865
VoiceOver/UmA/UpgradeComplete02,Aprimoramento feito.=3866
VoiceOver/UmA/WarpInComplete00,Transdobra feita.=3867
VoiceOver/UmA/WorkersUnderAttackProtoss00,Suas sondas estão sendo atacadas!=3868
VoiceOver/UmA/WorkersUnderAttackZerg00,Nossos zangões estão sendo atacados!=3869
VoiceOver/VorazunA/AddOnComplete00,Adicional concluído. /// Addon complete.=3870
VoiceOver/VorazunA/AddOnComplete01,Montagem de adicional concluída. /// Addon assembly completed.=3871
VoiceOver/VorazunA/AddOnComplete02,Seu adicional foi construído. /// Your addon has been constructed.=3872
