Conversation/DEBUG_FaceAnimTest/Group00001=Kerrigan /// Kerrigan
Conversation/DEBUG_FaceAnimTest/Group00002=Izsha /// Izsha
Conversation/DEBUG_FaceAnimTest/Group00003=Zagara /// Zagara
Conversation/DEBUG_FaceAnimTest/Group00004=Stukov /// Stukov
Conversation/DEBUG_FaceAnimTest/Group00005=Valerian /// Valerian
Conversation/DEBUG_FaceAnimTest/Group00006=Dehaka /// Dehaka
Conversation/DEBUG_FaceAnimTest/Group00007=Lasarra /// Lasarra
Conversation/DEBUG_FaceAnimTest/Group00008=Kerrigan Infested /// Kerrigan Infested
Conversation/zSMAmbient_Idles/Line00002=Hay enemigos que aplastar, planetas que invadir. /// There are enemies to be fought, planets to be taken.
Conversation/zSMAmbient_Idles/Line00003=Tienes un Enjambre aterrador, un leviatán gigante y una sed de venganza infinita, ¿y te quedas de brazos cruzados? /// Really? You have a terrifying Swarm, a giant leviathan, and a deadly grudge, but you choose to stand around?
Conversation/zSMAmbient_Idles/Line00004=La antigua Reina de Espadas era mucho más activa que tú. /// The old Queen of Blades was much more active than you.
Conversation/zSMAmbient_Idles/Line00005=Me voy a dar un paseo. /// Think I'll go for a walk.
Conversation/zSMAmbient_Idles/Line00006=He oído que la Supermente era un líder muy activo. Deberías probarlo. /// I have heard that the Overmind was a very active leader. You should try it.
Conversation/zSMAmbient_Kerrigan/Comment00001=Post Zerus02 /// Post Zerus02
Conversation/zSMAmbient_Kerrigan/Comment00002=Pre Zerus02 /// Pre Zerus02
Conversation/zSMAmbient_Kerrigan/Comment00004=Pre zerus02 /// Pre zerus02
Conversation/zSMAmbient_Kerrigan/Comment00005=Post Zerus02 /// Post Zerus02
Conversation/zSMAmbient_Kerrigan/Group00001=Kerrigan Ambients /// Kerrigan Ambients
Conversation/zSMAmbient_Kerrigan/Group00002=Main /// Main
Conversation/zSMAmbient_Kerrigan/Group00003=Char /// Char
Conversation/zSMAmbient_Kerrigan/Group00004=Expedition /// Expedition
Conversation/zSMAmbient_Kerrigan/Group00005=Zerus /// Zerus
Conversation/zSMAmbient_Kerrigan/Group00006=Hybrid /// Hybrid
Conversation/zSMAmbient_Kerrigan/Group00007=Space /// Space
Conversation/zSMAmbient_Kerrigan/Group00008=Korhal /// Korhal
Conversation/zSMAmbient_Kerrigan/Line00001=Ya no hay marcha atrás. /// There is no turning back now.
Conversation/zSMAmbient_Kerrigan/Line00002=Nadie saldrá con vida. /// No one gets out alive.
Conversation/zSMAmbient_Kerrigan/Line00003=Había olvidado el calor que hace aquí. /// I forgot how hot this place is.
Conversation/zSMAmbient_Kerrigan/Line00004=He vivido muchas cosas aquí. /// I have history here.
Conversation/zSMAmbient_Kerrigan/Line00005=Char parece hecho a medida del Enjambre. /// Char seems tailor-made for the Swarm.
Conversation/zSMAmbient_Kerrigan/Line00006=Frío. /// Cold.
Conversation/zSMAmbient_Kerrigan/Line00007=Aún más desolado que Char. /// Even more desolate than Char.
Conversation/zSMAmbient_Kerrigan/Line00008=Por una vez me gustaría ir a un sitio agradable. /// Just once, I'd like to go somewhere nice.
Conversation/zSMAmbient_Kerrigan/Line00009=Los zerg y los protoss matándose por un triste pedrusco helado. /// The zerg and protoss, fighting over a miserable piece of ice.
Conversation/zSMAmbient_Kerrigan/Line00010=Haré lo que sea necesario. /// I will do what I have to.
Conversation/zSMAmbient_Kerrigan/Line00011=Arcturus, me arrebataste a Jim. A cambio yo te arrebataré la vida. /// Arcturus, you took Jim. And I'm going to take your life in return.
Conversation/zSMAmbient_Kerrigan/Line00012=Ha llegado el momento. /// The time has come.
Conversation/zSMAmbient_Kerrigan/Line00013=La reina ha vuelto a Char. /// The Queen has returned to Char.
Conversation/zSMAmbient_Kerrigan/Line00014=Mi colmena principal. Este es mi hogar. /// My main hive. This is where I belong.
Conversation/zSMAmbient_Kerrigan/Line00015=El Enjambre crece. /// The Swarm is growing.
Conversation/zSMAmbient_Kerrigan/Line00016=El Enjambre evoluciona. /// The Swarm thrives.
Conversation/zSMAmbient_Kerrigan/Line00017=Siento un poder... superior a todo lo que he conocido. /// I feel a power... like nothing I've known before.
Conversation/zSMAmbient_Kerrigan/Line00018=El Enjambre avanza. /// The Swarm moves.
Conversation/zSMAmbient_Kerrigan/Line00019=Este es mi destino. /// This is my destiny.
Conversation/zSMAmbient_Kerrigan/Line00020=Arcturus, me arrebataste a Jim. A cambio yo te arrebataré la vida. /// Arcturus, you took Jim. And I'm going to take your life in return.
Conversation/zSMAmbient_Kerrigan/Line00021=Mengsk necesita las armas de este laboratorio. Me aseguraré de que no las reciba. /// Mengsk needs the weapons in this lab. I'll make sure he doesn't have them.
Conversation/zSMAmbient_Kerrigan/Line00022=Aguanta, Jim. Voy a por ti. /// Hold on, Jim, I will come for you.
Conversation/zSMAmbient_Kerrigan/Line00023=Te había perdido, Jim. Luego te recuperé... y ahora creo que te he perdido para siempre. /// I thought I'd lost you, Jim. Then I thought I'd found you again... and now I think you are lost forever.
Conversation/zSMAmbient_Kerrigan/Line00024=Cuando acabe, Mengsk tendrá un juguete menos en su baúl. /// When I am done here, Mengsk will have one less toy in his toybox.
Conversation/zSMAmbient_Kerrigan/Line00025=Jim, no puedo creer que sigas vivo. Voy a por ti. /// Jim, I can't believe you're alive. I am coming for you.
Conversation/zSMAmbient_Kerrigan/Line00026=¿Dónde estás, Jim? No te siento ahí fuera... /// Where are you, Jim? I can't sense you out there...
Conversation/zSMAmbient_Kerrigan/Line00027=Oh, Jim. /// Oh, Jim.
Conversation/zSMAmbient_Kerrigan/Line00028=No tengo palabras. /// There are no words.
Conversation/zSMAmbient_Kerrigan/Line00029=El espacio del Dominio. La última vez que estuve aquí, era una conquistadora. Hay cosas que nunca cambian. /// Dominion space. Last time I was here, it was as a conqueror. I guess some things never change.
Conversation/zSMAmbient_Kerrigan/Line00030=El Enjambre se reúne. /// The Swarm is gathering.
Conversation/zSMAmbient_Kerrigan/Line00031=Todo para esto. /// It all comes to this.
Conversation/zSMAmbient_Kerrigan/Line00032=¿Adónde huirás ahora, Arcturus? /// Where will you run to now, Arcturus?
Conversation/zSMAmbient_Kerrigan/Line00033=He cambiado al Enjambre para esto. ¿Qué será de los zerg cuando acabe? /// I have changed the Swarm for this. What happens to the zerg when it's done?
Conversation/zSMAmbient_Kerrigan/Line00034=Todo ha sido para llegar aquí. /// Everything has been about this hour.
Conversation/zSMAmbient_Kerrigan/Line00035=He tomado mis propias decisiones, y pagaré el precio. /// I have made my choices, and I will pay the price for them.
Conversation/zSMAmbient_Kerrigan/Line00036=Aceptaré las consecuencias de mis actos cuando llegue el momento. /// I will accept the consequences of my actions, when that day comes.
Conversation/zSMAmbient_Kerrigan/Line00037=Tengo mucho por lo que responder... Cuando Mengsk esté muerto. /// I have much to answer for -- once Mengsk is dead.
Conversation/zSMAmbient_Kerrigan/Line00038=Tengo mucho por lo que responder... Cuando Mengsk esté muerto. /// I have much to answer for -- once Mengsk is dead.
Conversation/zSMAmbient_Kerrigan/Line00039=Pagaré el precio de mis actos. Pero no hasta que Mengsk esté muerto. /// I'll pay the price for my choices. But not until Mengsk is dead.
Conversation/zSMAmbient_Kerrigan/Line00040=Pagaré el precio de mis actos. Pero no hasta que Mengsk esté muerto. /// I'll pay the price for my choices. But not until Mengsk is dead.
Conversation/zSMAmbient_Kerrigan/Line00041=Voy a por ti, Narud. Nada me detendrá. /// I'm coming for you Narud, and nothing will stop me.
Conversation/zSMAmbient_Kerrigan/Line00042=Amon vive... /// Amon lives...
Conversation/zSMAmbient_Kerrigan/Line00043=¿Híbridos protoss y zerg? Una idea repugnante. /// Protoss and zerg hybrid. What a revolting concept.
Conversation/zSMAmbient_Kerrigan/Line00044=Nadie saldrá con vida. /// No one gets out alive.
Conversation/zSMAmbient_Kerrigan/Line00045=Los zerg y los protoss matándose por un triste pedrusco helado. /// The zerg and protoss, fighting over a miserable piece of ice.
Conversation/zSMAmbient_Kerrigan/Line00046=Frío. /// Cold.
Conversation/zSMAmbient_Kerrigan/Line00047=Aún más desolado que Char. /// Even more desolate than Char.
Conversation/zSMAmbient_PrimalZergAdvisor/Group00001=Primal Zerg Advisor Ambients /// Primal Zerg Advisor Ambients
Conversation/zSMAmbient_PrimalZergAdvisor/Group00002=Char /// Char
Conversation/zSMAmbient_PrimalZergAdvisor/Group00003=Expedition /// Expedition
Conversation/zSMAmbient_PrimalZergAdvisor/Group00004=After Space 02 /// After Space 02
Conversation/zSMAmbient_PrimalZergAdvisor/Group00005=All others /// All others
Conversation/zSMAmbient_PrimalZergAdvisor/Group00007=Zerus /// Zerus
Conversation/zSMAmbient_PrimalZergAdvisor/Group00012=Korhal /// Korhal
Conversation/zSMAmbient_PrimalZergAdvisor/Group00014=Hybrid /// Hybrid
Conversation/zSMAmbient_PrimalZergAdvisor/Group00019=Space /// Space
Conversation/zSMAmbient_PrimalZergAdvisor/Line00001=Te seguiré, hasta que deje de hacerlo. /// I will follow, until I do not.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00002=Mi manada cambia. El Enjambre cambia. Es bueno. /// My pack changes. The Swarm changes. It is good.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00003=Estoy satisfecho. /// I am content.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00004=El Ancestro murió como quería. Buscando más. /// The ancient died as he wished. Seeking more.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00005=Este planeta rebosa esencia. /// This planet has much essence.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00006=La esencia de este planeta me cambiará. /// I can change from the essence of this world.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00007=Mi manada evolucionará aquí. /// My pack will evolve here.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00008=Los primigenios recogerán. /// The primal zerg will collect.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00009=Zerus no es tan frío. Me adaptaré. /// Zerus is not this cold. I will adapt.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00010=¿Al Enjambre le gustó este sitio? /// The Swarm liked this place?
Conversation/zSMAmbient_PrimalZergAdvisor/Line00011=Demasiados metales y rocas. /// Too much metal and stone.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00013=Esos protoss, interesantes. ¿Su esencia es buena? /// These protoss. Interesting. Is their essence good?
Conversation/zSMAmbient_PrimalZergAdvisor/Line00014=Aquí apenas hay esencia. ¿Cómo va a evolucionar mi manada? /// Little essence here. How will my pack change?
Conversation/zSMAmbient_PrimalZergAdvisor/Line00015=¿Los protoss y los zerg disfrutan derramando su sangre? Esa sangre debe saber bien. /// Protoss and zerg like to shed each other's blood? The blood of both must taste good.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00017=¿Tu Enjambre vino aquí en busca de esencia? /// Your Swarm came here for essence?
Conversation/zSMAmbient_PrimalZergAdvisor/Line00019=Si no absorbes la esencia de esa Zagara, ¿puedo yo? /// Will you collect the essence of this Zagara. Will I?
Conversation/zSMAmbient_PrimalZergAdvisor/Line00020=Intentas cambiar a tu Enjambre. El cambio es vida. /// You try to change your Swarm. Change is life.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00021=Extraño lugar. /// Strange place.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00022=Tanta esencia y tan diferente. /// So much essence, and so different.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00023=En ese laboratorio hay mucha esencia. La percibo. Puedo saborearla. /// They have much essence in that lab. I can feel it. I can taste it.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00024=Quiero probar esencia terran. /// I want to taste terran essence.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00025=Un hogar en los cielos. Inservible. /// A floating home in the sky. Wasteful.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00026=Las estrellas brillan. No tienen esencia. /// The stars are bright. They have no essence.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00027=Esos planetas deben de estar llenos de esencia. Pero están lejos. /// There will be much essence in those planets. But they are far.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00028=He vivido muchos ciclos en Zerus. He recogido mucha esencia. Nunca había visto nada parecido. /// Many cycles I lived on Zerus. Much essence I collected. I never saw anything like this.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00029=Iremos y recogeremos esencia. ¿Falta mucho? /// We will go and gather essence. We will go soon?
Conversation/zSMAmbient_PrimalZergAdvisor/Line00030=Mi manada es numerosa. /// My pack is large.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00031=Mi manada es numerosa. Recogeré parte de su esencia. /// My pack is large. I will collect some of their essence.
Conversation/zSMAmbient_PrimalZergAdvisor/Line00032=¿Tú no hablas? /// You do not speak?
Conversation/zSMAmbient_ProtossPrisoner/Group00001=Protoss Prisoner Ambients /// Protoss Prisoner Ambients
Conversation/zSMAmbient_ProtossPrisoner/Line00001=No tengo nada más que decirle a la líder del Enjambre. /// I have nothing more to say to the leader of the Swarm.
Conversation/zSMAmbient_ProtossPrisoner/Line00002=No tengo nada más que decirle a la Reina de Espadas primigenia. /// I have nothing more to say to the Primal Queen of Blades.
Conversation/zSMAmbient_RogueQueen/Group00001=Rogue Queen Ambients /// Rogue Queen Ambients
Conversation/zSMAmbient_RogueQueen/Group00002=Char /// Char
Conversation/zSMAmbient_RogueQueen/Group00003=After Space02 /// After Space02
Conversation/zSMAmbient_RogueQueen/Group00004=Zerus /// Zerus
Conversation/zSMAmbient_RogueQueen/Group00005=All other Space Times /// All other Space Times
Conversation/zSMAmbient_RogueQueen/Group00008=Expedition /// Expedition
Conversation/zSMAmbient_RogueQueen/Group00012=Korhal /// Korhal
Conversation/zSMAmbient_RogueQueen/Group00019=Hybrid /// Hybrid
Conversation/zSMAmbient_RogueQueen/Group00024=Space /// Space
Conversation/zSMAmbient_RogueQueen/Line00001=Perspectiva. Qué concepto tan extraño. /// Vision. Such a strange idea.
Conversation/zSMAmbient_RogueQueen/Line00002=Los zerg no provenimos de Char, pero es perfecto para nosotros. /// The zerg did not come from Char, but it is a perfect place for us.
Conversation/zSMAmbient_RogueQueen/Line00003=Algún día lideraré al Enjambre. Pero no ahora. /// Someday I will lead the Swarm. But not today.
Conversation/zSMAmbient_RogueQueen/Line00004=¿Esta es la colmena principal de los terran? /// This is the main hive of the terrans?
Conversation/zSMAmbient_RogueQueen/Line00005=Los terran viven hacinados en este lugar. /// The terrans are tightly packed here.
Conversation/zSMAmbient_RogueQueen/Line00006=Deberíamos establecer nuestra colmena en este planeta. /// We should make this our main hive world.
Conversation/zSMAmbient_RogueQueen/Line00007=El Enjambre podría asentarse aquí. ¡Podría asentarse en cualquier parte! /// The Swarm can make a home here. The Swarm can live anywhere!
Conversation/zSMAmbient_RogueQueen/Line00008=El Enjambre lo puede todo. /// The Swarm conquers all.
Conversation/zSMAmbient_RogueQueen/Line00009=No existe ningún planeta que posean los terran que el Enjambre no pueda arrebatarles. /// Again we see there is no planet the terrans can possess which the Swarm cannot take away.
Conversation/zSMAmbient_RogueQueen/Line00010=A esos edificios les falta biomateria. /// These buildings need more creep.
Conversation/zSMAmbient_RogueQueen/Line00011=Los terran son inferiores. Deberían contribuir mínimamente al Enjambre antes de su extinción. /// The terrans are inferior. They should make a small contribution to the Swarm before they die out.
Conversation/zSMAmbient_RogueQueen/Line00012=Char es un buen planeta, pero cualquier planeta con formas de vida útiles para el Enjambre lo es. /// Char is a good world. But any planet with lifeforms that could enrich the Swarm is a good world.
Conversation/zSMAmbient_RogueQueen/Line00017=Nafash siempre fue astuta. Demasiado, por lo que parece. /// Nafash was always clever. A little too clever, it seems.
Conversation/zSMAmbient_RogueQueen/Line00019=La prole de Nafash contaba con adaptaciones ventajosas, pero eran muy pocos. /// Nafash's brood had many strong adaptations. But they were few in number.
Conversation/zSMAmbient_RogueQueen/Line00020=Con mi fuerza y las adaptaciones de Nafash podría haber expulsado a los terran de Char. /// With my strength and Nafash's adaptations, I could have driven the terrans from Char.
Conversation/zSMAmbient_RogueQueen/Line00021=Aprendo de ti, mi reina. Has venido para fortalecer al Enjambre antes de la batalla. /// I am learning from you, my queen. You are here to strengthen your Swarm for the fight ahead.
Conversation/zSMAmbient_RogueQueen/Line00022=Espero que no asentemos nuestra colmena aquí. /// I hope we will not make this our main hive world?
Conversation/zSMAmbient_RogueQueen/Line00023=¿Descendemos de estos primigenios? Pero si son muy... caóticos. /// We sprang from these primal zerg? But they are so... chaotic.
Conversation/zSMAmbient_RogueQueen/Line00024=Si nuestras raíces están en este planeta, claramente hemos evolucionado mucho. /// If our origins are on this world, we have clearly evolved a great deal.
Conversation/zSMAmbient_RogueQueen/Line00025=Aquí nos haremos más fuertes. /// We will grow stronger here.
Conversation/zSMAmbient_RogueQueen/Line00026=Has trascendido tu origen. Nos guiarás eternamente. /// You have transcended your origin. You will lead us forever.
Conversation/zSMAmbient_RogueQueen/Line00027=Eres algo nuevo. Tu poder brilla con fuerza, inalterable, como si no se fuera a apagar nunca. /// You are something new. Your power burns bright, but it is steady, as if it will never go out.
Conversation/zSMAmbient_RogueQueen/Line00028=Este mundo ya te pertenece. /// Truly, this world is yours now.
Conversation/zSMAmbient_RogueQueen/Line00029=El Enjambre surgió de Zerus. Y ahora el Enjambre posee Zerus. /// The Swarm came from Zerus. And now the Swarm owns Zerus.
Conversation/zSMAmbient_RogueQueen/Line00030=Los híbridos son una abominación. /// Hybrid are an abomination.
Conversation/zSMAmbient_RogueQueen/Line00031=La criatura Stukov no se parece a ningún zerg que haya conocido. /// The creature Stukov is unlike any zerg I have encountered.
Conversation/zSMAmbient_RogueQueen/Line00032=No puedo controlar a Stukov. /// I cannot control Stukov.
Conversation/zSMAmbient_RogueQueen/Line00033=Stukov y Dehaka te apoyan, mi reina, ¡pero tú y yo somos el Enjambre! /// Stukov and Dehaka both attend you, my queen. But you and I are the Swarm!
Conversation/zSMAmbient_RogueQueen/Line00034=Los terran se esconden en su caparazón. Lo destrozaremos. /// The terrans hide in their shell. But we will peel it.
Conversation/zSMAmbient_RogueQueen/Line00035=No me gusta el espacio. Es frío y vacío. Prefiero un criadero caliente y húmedo. /// I dislike space. It is cold and empty. Give me a turgid, wet hatchery.
Conversation/zSMAmbient_RogueQueen/Line00036=¡Viajemos a un mundo y devorémoslo! /// Let us land on a world and devour it!
Conversation/zSMAmbient_RogueQueen/Line00037=¿Mi reina? /// My Queen?
Conversation/zSMAmbient_Stukov/Group00001=Stukov Ambients /// Stukov Ambients
Conversation/zSMAmbient_Stukov/Group00002=Hybrid /// Hybrid
Conversation/zSMAmbient_Stukov/Group00003=Space /// Space
Conversation/zSMAmbient_Stukov/Group00004=After Space02 /// After Space02
Conversation/zSMAmbient_Stukov/Group00005=All other Space times /// All other Space times
Conversation/zSMAmbient_Stukov/Group00007=Korhal /// Korhal
Conversation/zSMAmbient_Stukov/Line00002=Pienso en mi hogar. /// I am thinking of home.
Conversation/zSMAmbient_Stukov/Line00003=Eres... diferente. Pero no necesariamente mejor. /// You are... different than you were. That does not mean better.
Conversation/zSMAmbient_Stukov/Line00004=Resulta extraño que haya dos humanos trabajando para el Enjambre. /// How strange that two humans should be here, now, with the Swarm.
Conversation/zSMAmbient_Stukov/Line00005=Si Amon ha vuelto a la vida, ¿acaso nos queda alguna esperanza? /// If Amon is alive once more, I wonder if there is any hope for us at all?
Conversation/zSMAmbient_Stukov/Line00006=Este lugar es similar a la Tierra, pero a la vez muy distinto. /// This place, so like Earth, but so different.
Conversation/zSMAmbient_Stukov/Line00007=Los humanos del sector Koprulu son los niños perdidos. /// The humans of the Koprulu sector are truly lost children.
Conversation/zSMAmbient_Stukov/Line00008=Algún día las fuerzas de la Tierra regresarán a este sector. /// Someday the forces of Earth will return to this sector.
Conversation/zSMAmbient_Stukov/Line00010=No es el tipo de nave al que estoy acostumbrado, pero me alegro de volver al espacio. /// Not the sort of spacecraft I am used to, but it is good to be aloft once more.
Conversation/zSMAmbient_Stukov/Line00012=Se acerca el momento de tu venganza. ¿Cumplirá tus expectativas? /// The moment of your revenge draws near. Will it be what you expect?
Conversation/zSMAmbient_Stukov/Line00013=Pasé cuatro largos años en ese laboratorio. Quiero verlo caer devorado por las llamas. /// I spent four long years in that lab. I wish to see it fall from the sky, ablaze.
Conversation/zSMAmbient_Stukov/Line00014=Aunque antes fuéramos enemigos, me alegro de que trajeras a tu Enjambre. /// Even though we have been enemies in the past, I am glad you brought your Swarm here.
Conversation/zSMAmbient_Stukov/Line00015=De niño siempre quise viajar entre las estrellas. La de cosas que he visto desde entonces... /// Growing up, I always wished to travel between the stars. The strange things I've seen...
Conversation/zSMAmbient_Stukov/Line00016=La vista me recuerda a un viejo compañero. Gerard, amigo, descansa en paz. /// This view makes me think of an old comrade. Gerard. Sleep well, my friend.
Conversation/zSMAmbient_Stukov/Line00017=Si tu objetivo es salvar a James Raynor, yo no me opondré. /// If you wish to save James Raynor, I will not speak against it.
Conversation/zSMAmbient_Stukov/Line00018=Kerrigan... ¿Qué ha pasado? ¿Raynor está vivo? /// Kerrigan... what happened? Is Raynor alive?
Conversation/zSMAmbient_Stukov/Line00019=¿Kerrigan? /// Kerrigan?
Conversation/zSMAmbient_TravelFirst/Group00001=Travel Reminder /// Travel Reminder
Conversation/zSMAmbient_TravelFirst/Line00001=Nuestro leviatán puede viajar a otro mundo en cuanto lo ordenes. /// Our leviathan is able to travel to another world at your command.
Conversation/zSMAmbient_UnitUpgrade/Group00001=Upgrade Explanation /// Upgrade Explanation
Conversation/zSMAmbient_UnitUpgrade/Line00001=Posible mejorar organismo; tres mutaciones diferentes disponibles. /// Organism can be upgraded, three distinct mutations available.
Conversation/zSMAmbient_UnitUpgrade/Line00002=Al seleccionar, se activarán secuencias en criatura. Mejora de potencial de combate. /// Once chosen, will activate sequences within creature. Improve combat potential.
Conversation/zSMAmbient_UnitUpgrade/Line00003=Elección de mutación no permanente. Posible alterar. /// Mutation choice, not permanent. Can alter at any time.
Conversation/zSMAmbient_Zeratul/Group00001=Zeratul Ambients /// Zeratul Ambients
Conversation/zSMAmbient_Zeratul/Line00001=Mi meditación ha comenzado. /// My meditation has begun.
Conversation/zSMAmbient_Zeratul/Line00002=Déjame con mis pensamientos. /// Leave me to my thoughts.
Conversation/zSMAmbient_Zeratul/Line00003=Mis pecados me persiguen. /// My sins weigh heavy.
Conversation/zSMAmbient_Zeratul/Line00004=Responderé ante la justicia por mis actos. /// I will face justice for my acts.
Conversation/zSMAmbient_Zeratul/Line00005=Sirvo a los Xel'Naga. /// I serve the xel'naga.
Conversation/zSMAmbient_Zeratul/Line00006=Ya está todo dicho. /// There is nothing left to say.
Conversation/zSMAmbient_ZergAdjutant/Comment00011=Pre Korhal01 /// Pre Korhal01
Conversation/zSMAmbient_ZergAdjutant/Comment00012=PreKorhal02 /// PreKorhal02
Conversation/zSMAmbient_ZergAdjutant/Comment00013=PreKorhal03 /// PreKorhal03
Conversation/zSMAmbient_ZergAdjutant/Group00001=Zerg Adjutant Ambient fallthroughs /// Zerg Adjutant Ambient fallthroughs
Conversation/zSMAmbient_ZergAdjutant/Group00002=After Space02 /// After Space02
Conversation/zSMAmbient_ZergAdjutant/Group00003=Char /// Char
Conversation/zSMAmbient_ZergAdjutant/Group00004=Evolution Pit reminder /// Evolution Pit reminder
Conversation/zSMAmbient_ZergAdjutant/Group00005=Space /// Space
Conversation/zSMAmbient_ZergAdjutant/Group00006=Main /// Main
Conversation/zSMAmbient_ZergAdjutant/Group00007=All Other times in Space /// All Other times in Space
Conversation/zSMAmbient_ZergAdjutant/Group00008=Expedition /// Expedition
Conversation/zSMAmbient_ZergAdjutant/Group00009=Destroyer of Worlds reminder /// Destroyer of Worlds reminder
Conversation/zSMAmbient_ZergAdjutant/Group00013=Zerus /// Zerus
Conversation/zSMAmbient_ZergAdjutant/Group00018=Hybrid /// Hybrid
Conversation/zSMAmbient_ZergAdjutant/Group00023=Korhal /// Korhal
Conversation/zSMAmbient_ZergAdjutant/Line00001=Sirvo. /// I serve.
Conversation/zSMAmbient_ZergAdjutant/Line00002=Como desees. /// Anything you wish.
Conversation/zSMAmbient_ZergAdjutant/Line00003=Char vuelve a pertenecer al Enjambre. /// Char once again belongs to the Swarm.
Conversation/zSMAmbient_ZergAdjutant/Line00004=La prole de Zagara ha vuelto al Enjambre. Ahora somos más fuertes. /// Zagara's brood has rejoined the Swarm. We grow stronger.
Conversation/zSMAmbient_ZergAdjutant/Line00006=Tu voluntad nos guía. /// Your will guides us.
Conversation/zSMAmbient_ZergAdjutant/Line00007=El Enjambre debe adaptarse para sobrevivir en esta luna. /// The Swarm must adapt if it is to survive on this moon.
Conversation/zSMAmbient_ZergAdjutant/Line00008=El Enjambre ha conquistado Kaldir. /// Kaldir has been claimed by the Swarm.
Conversation/zSMAmbient_ZergAdjutant/Line00009=Mantendré vigilada a la prisionera, mi reina. /// I will keep the prisoner under close watch, my queen.
Conversation/zSMAmbient_ZergAdjutant/Line00010=Siento que los zerg primigenios están inquietos. Pronto atacarán. /// The primal zerg have become agitated. Their attack will come soon.
Conversation/zSMAmbient_ZergAdjutant/Line00011=El Enjambre se adapta y sobrevive. /// The Swarm adapts and survives.
Conversation/zSMAmbient_ZergAdjutant/Line00013=Solo vivo para servir al Enjambre. /// I live only to serve the Swarm.
Conversation/zSMAmbient_ZergAdjutant/Line00014=Tus deseos son órdenes. /// Your will is my command.
Conversation/zSMAmbient_ZergAdjutant/Line00015=Mi voluntad es tuya. /// My will is yours.
Conversation/zSMAmbient_ZergAdjutant/Line00016=Todos los zerg primigenios han muerto o se han unido al Enjambre. /// All of the primal zerg are either dead, or have joined the Swarm.
Conversation/zSMAmbient_ZergAdjutant/Line00017=Obedezco sin dudarlo, mi reina. /// Without question, my queen.
Conversation/zSMAmbient_ZergAdjutant/Line00018=Solo tú diriges al Enjambre. /// You alone command the Swarm.
Conversation/zSMAmbient_ZergAdjutant/Line00019=Siento una presencia familiar en el laboratorio. Debemos prepararnos para cualquier cosa. /// There is a familiar presence coming from the labs. We must be prepared for anything.
Conversation/zSMAmbient_ZergAdjutant/Line00020=El laboratorio terran rebosa vida. No se rendirán fácilmente. /// The terran facility is teeming with life. They will not give it up easily.
Conversation/zSMAmbient_ZergAdjutant/Line00021=La última batalla ha llegado. El Enjambre está hambriento. /// The final battle is upon us. The Swarm hungers.
Conversation/zSMAmbient_ZergAdjutant/Line00022=Los leviatanes de Kilysa están en camino, mi reina. /// Kilysa's leviathans are en route now, my queen.
Conversation/zSMAmbient_ZergAdjutant/Line00023=El Enjambre sobrevivirá siempre. /// The Swarm will survive forever.
Conversation/zSMAmbient_ZergAdjutant/Line00024=Las madres de la prole invadirán cuando lo ordenes. /// The broodmothers are ready to invade upon your command.
Conversation/zSMAmbient_ZergAdjutant/Line00025=La prisionera seguirá bajo vigilancia. /// The protoss will remain under observation.
Conversation/zSMAmbient_ZergAdjutant/Line00026=No me fío de ella. /// I do not trust this one.
Conversation/zSMAmbient_ZergAdjutant/Line00027=El Enjambre está listo para el combate. /// The Swarm is prepared for battle.
Conversation/zSMAmbient_ZergAdjutant/Line00028=Los zerg primigenios se equivocan al subestimar al Enjambre. /// It is unwise of the primal zerg to underestimate the Swarm.
Conversation/zSMAmbient_ZergAdjutant/Line00030=La Reina de Espadas primigenia. ¿Qué significa eso para el Enjambre? /// The Primal Queen of Blades. What does this mean for the Swarm?
Conversation/zSMAmbient_ZergAdjutant/Line00031=Guíanos. /// Lead us.
Conversation/zSMAmbient_ZergAdjutant/Line00033=La victoria está cerca. /// Our victory is at hand.
Conversation/zSMAmbient_ZergAdjutant/Line00034=¿Mi reina? /// My queen?
Conversation/zSMAmbient_ZergAdjutant/Line00036=Puedes mejorar el Enjambre en la fosa de evolución. /// You can upgrade the Swarm in the evolution pit.
